@RELATION /share/usr/briese/Pythonscrips/models/bacello_fungi_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal27 numeric 
@ATTRIBUTE Vacuole_signal9 numeric 
@ATTRIBUTE AutoCorrelatuion|d=3|1-20|charge numeric 
@ATTRIBUTE maxAutoCorrelation|1-110|charge numeric 
@ATTRIBUTE letterCount|1-20|L|aminoacid numeric 
@ATTRIBUTE letterCount|1-180|A|aminoacid numeric 
@ATTRIBUTE maxPaacount|1-70|hydrophob_slightly|1 numeric 
@ATTRIBUTE Paacount|d=4|-100--1|hydrophob_slightly|1 numeric 
@ATTRIBUTE Paacount|d=5|1-20|unpolar|0 numeric 
@ATTRIBUTE maxPaacountNormed|1--1|polar_polar|1 numeric 
@ATTRIBUTE letterCountNormed|1-20|1|charge_negative numeric 
@ATTRIBUTE maxPaacountNormed|1-10|aliphatic_helix_other|2 numeric 
@ATTRIBUTE letterCount|1-50|1|aliphatic_helix_uncharged numeric 
@ATTRIBUTE Paacount|d=4|1--1|aliphatic_helix_other|2 numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE 0005739 numeric 
@ATTRIBUTE 0005576 numeric 
@ATTRIBUTE go_one numeric 
@ATTRIBUTE response {cyt,mTP,nuc,SR} 
 
@DATA 
654,0,2.08323489754e-05,25.1052910625,34.8158621068,3,8,0.196721311475,0.0210526315789,0.428571428571,0.142857142857,0.054347826087,0.0714285714286,24,0.145061728395,0,0,0,0,0,nuc 
422,2,0.00380749944986,37.60005775,43.9781715111,2,14,0.19298245614,0.126315789474,0.428571428571,0.219570405728,0.0131578947368,0.125,17,0.165865384615,0,0,0,0,0,nuc 
348,0,0.0220377978374,35.00478525,34.0329072243,1,11,0.111111111111,0.0842105263158,0.357142857143,0.133333333333,0.0740740740741,0.0714285714286,24,0.108187134503,0,1,0,0,8,nuc 
317,0,0.000116075137813,30.662635625,34.7270811042,3,8,0.133333333333,0.0842105263158,0.285714285714,0.136942675159,0.0454545454545,0.125,27,0.122186495177,0,0,0,0,0,nuc 
295,1,2.83913770304e-05,36.9509595,39.1148279796,2,6,0.0727272727273,0.0421052631579,0.142857142857,0.246575342466,0.0444444444444,0.125,15,0.121107266436,0,1,0,0,8,nuc 
344,1,0.00419528505743,55.8041911875,42.3576666635,1,10,0.0769230769231,0.0736842105263,0.285714285714,0.158357771261,0.0185185185185,0.0714285714286,23,0.130177514793,0,1,0,0,0,nuc 
243,0,5.5899325252e-07,26.192220375,36.1934818723,2,12,0.137931034483,0.147368421053,0.285714285714,0.175,0.111111111111,0,26,0.177215189873,0,0,0,0,2,nuc 
531,1,0.000503801612646,31.67687525,35.4123569341,5,8,0.254901960784,0.0842105263158,0.428571428571,0.210227272727,0.0625,0.142857142857,23,0.24380952381,0,1,0,0,0,nuc 
443,0,0.00194336484901,28.515901875,35.7789622233,2,8,0.109375,0.0947368421053,0.214285714286,0.156818181818,0.0757575757576,0.214285714286,20,0.12356979405,0,0,0,0,8,nuc 
511,0,0.00320780030005,31.023642125,30.1907617755,0,9,0.145161290323,0.0631578947368,0.0714285714286,0.188976377953,0.0421052631579,0.142857142857,14,0.192079207921,0,0,0,0,0,nuc 
278,0,0.0,42.7221785,39.3475568208,1,7,0.1,0.0736842105263,0.214285714286,0.221818181818,0.0181818181818,0.125,22,0.165441176471,0,0,0,0,2,nuc 
1729,7,0.0676482427374,38.785085625,38.479561287,1,15,0.25,0.0736842105263,0.0714285714286,0.154692931634,0.018315018315,0.0555555555556,19,0.14219384794,0,1,0,0,0,nuc 
166,0,0.000126568001315,26.159398625,39.2096797526,2,7,0.133333333333,0.105263157895,0.5,0.171779141104,0.125,0.25,21,0.15625,0,0,0,0,0,nuc 
381,0,0.0,37.46589,36.0547423868,1,8,0.363636363636,0.0315789473684,0.214285714286,0.224867724868,0.0350877192982,0.375,19,0.250666666667,0,0,0,0,0,nuc 
625,1,0.000776540811483,38.7393105625,40.2314671589,1,6,0.181818181818,0.0210526315789,0.357142857143,0.163987138264,0.0322580645161,0,19,0.198707592892,0,1,0,0,0,nuc 
502,4,0.000834634777965,31.20171,36.5309118351,2,5,0.111111111111,0.0421052631579,0.357142857143,0.176352705411,0.0289855072464,0.125,24,0.145161290323,0,0,0,0,0,nuc 
483,4,0.000442764036572,30.376375,37.8545529677,0,6,0.209677419355,0.115789473684,0.642857142857,0.158333333333,0.0126582278481,0.142857142857,26,0.218029350105,0,0,0,0,0,nuc 
581,0,6.22516526577e-05,30.234816375,36.1142259808,2,13,0.298507462687,0.136842105263,0.642857142857,0.0951557093426,0.015625,0.125,25,0.147826086957,0,0,0,0,0,nuc 
1206,0,0.0,31.459809,38.0255005464,3,14,0.19298245614,0.115789473684,0.642857142857,0.113881961762,0.00729927007299,0.125,27,0.11,0,0,0,0,0,nuc 
196,0,0.000705744718277,38.35500475,40.5918126931,3,10,0.0909090909091,0.126315789474,0.357142857143,0.217616580311,0.0454545454545,0.25,27,0.131578947368,0,0,0,0,8,nuc 
157,0,5.85740334415e-05,37.9545675,37.7182746857,1,8,0.1875,0.147368421053,0.428571428571,0.194805194805,0.04,0.125,19,0.192052980132,0,0,0,0,8,nuc 
1070,1,0.0,29.7906975625,36.1885281415,5,5,0.1,0.0421052631579,0.428571428571,0.158388003749,0.0140845070423,0.125,27,0.166353383459,0,1,0,0,0,nuc 
231,2,0.000141397622784,29.99466625,45.4859334082,2,7,0.2,0.157894736842,0.5,0.214912280702,0.0869565217391,0.0555555555556,24,0.142222222222,0,1,0,0,0,nuc 
239,0,0.0,30.943990375,36.3378017778,3,10,0.140350877193,0.136842105263,0.5,0.122881355932,0.0645161290323,0.125,25,0.1330472103,0,0,0,0,10,nuc 
238,0,0.0,29.0251465,35.8878631183,0,6,0.166666666667,0.0842105263158,0.5,0.16170212766,0.0606060606061,0.125,23,0.129310344828,0,0,0,0,0,nuc 
471,0,0.00309134016369,29.236368,37.2381183542,3,14,0.264150943396,0.0947368421053,0.357142857143,0.104700854701,0.0428571428571,0.5,23,0.111827956989,0,0,0,0,8,nuc 
86,0,0.00140494609849,34.30396875,36.426870642,1,3,0.184615384615,0.148148148148,0.5,0.0843373493976,0.2,0.375,23,0.075,0,0,0,0,8,nuc 
77,0,0.000342866388246,37.42282025,35.9972234857,3,5,0.115384615385,0.0694444444444,0.214285714286,0.121621621622,0.181818181818,0.125,27,0.154929577465,0,0,0,0,8,nuc 
610,6,0.0690960044481,34.428427,28.7108467037,0,11,0.120689655172,0.115789473684,0.214285714286,0.296540362438,0.0188679245283,0.125,20,0.228476821192,0,0,0,0,0,nuc 
481,8,0.0,32.535267875,38.1149003208,2,3,0.105263157895,0.157894736842,0.0714285714286,0.202928870293,0.0428571428571,0.25,19,0.162105263158,0,0,0,0,0,nuc 
248,0,0.0,35.67960625,38.3019085882,0,6,0.107692307692,0.0947368421053,0.285714285714,0.151020408163,0.0769230769231,0.125,24,0.144628099174,0,1,0,0,0,nuc 
566,1,0.00272888473198,39.7099835,37.149569125,3,12,0.22,0.0947368421053,0.428571428571,0.163410301954,0.00990099009901,0.375,26,0.191071428571,0,0,1.0,0,8,nuc 
1493,0,0.00037657581522,35.311852625,36.0371534444,1,12,0.218181818182,0.0842105263158,0.214285714286,0.143624161074,0.021164021164,0.0714285714286,26,0.13584398117,0,0,0,0,0,nuc 
978,0,0.01009620674,24.752303,34.0607233011,0,12,0.265625,0.126315789474,0.357142857143,0.14358974359,0.046511627907,0.25,14,0.15329218107,0,0,0,0,0,nuc 
1150,9,0.00135040752,45.444635,37.5000657778,0,11,0.129032258065,0.0947368421053,0.214285714286,0.173496076722,0.0153846153846,0,16,0.182692307692,0,0,0,0,0,nuc 
624,0,3.15400168731e-05,33.03516275,33.67545,3,6,0.18,0.0631578947368,0.357142857143,0.109500805153,0.0422535211268,0.111111111111,25,0.11003236246,0,0,0,0,0,nuc 
332,0,0.00145345325988,24.1857525,30.7763615208,1,3,0.0833333333333,0.0315789473684,0.428571428571,0.161094224924,0.0980392156863,0.375,20,0.134969325153,0,0,0,1.0,7,nuc 
620,0,0.0,26.706854,35.9636291765,2,20,0.225806451613,0.305263157895,0.285714285714,0.0810372771475,0.0701754385965,0.0714285714286,26,0.185667752443,0,0,0,0,0,nuc 
2231,15,0.0468693499418,27.672745,33.9809017143,0,11,0.188679245283,0.357894736842,0.0714285714286,0.143626570916,0.00735294117647,0.875,16,0.155056179775,0,0,0,0,0,nuc 
1188,0,0.000817929215168,33.571143,34.5006651961,3,9,0.134615384615,0.168421052632,0.285714285714,0.162025316456,0.0342857142857,0.142857142857,19,0.157360406091,0,0,0,0,0,nuc 
418,0,0.00153548942794,39.110157,37.614963165,2,13,0.25,0.210526315789,0.5,0.130120481928,0.0,0.0714285714286,26,0.131067961165,0,0,0,0,8,nuc 
426,0,0.000251693987542,35.583100375,33.026876486,2,13,0.145454545455,0.0736842105263,0.285714285714,0.189125295508,0.0,0.5,22,0.190476190476,0,0,0,0,8,nuc 
319,4,0.0,28.575585,38.3972657732,1,3,0.0454545454545,0.115789473684,0.142857142857,0.208860759494,0.0612244897959,0.25,17,0.166134185304,0,0,0,0,8,nuc 
1447,0,0.00265639348953,48.737694375,36.7306085049,2,9,0.25,0.210526315789,0.0714285714286,0.186288088643,0.00956937799043,0.375,19,0.198473282443,0,1,0,0,8,nuc 
535,0,9.61764871789e-05,29.76162025,32.78925788,2,7,0.153846153846,0.2,0.428571428571,0.12969924812,0.0394736842105,0.25,26,0.134215500945,0,0,0,0,0,nuc 
277,0,0.0,30.126043125,37.4252169111,3,8,0.0615384615385,0.0736842105263,0.214285714286,0.222627737226,0.0681818181818,0.25,21,0.206642066421,0,0,0,0,0,nuc 
1536,0,0.00320235112415,28.7098675,36.8537880109,0,16,0.188679245283,0.136842105263,0.214285714286,0.181996086106,0.00921658986175,0.5,16,0.222222222222,0,0,0,0,8,nuc 
475,0,0.00119916338647,27.274805,32.6798195962,1,9,0.268656716418,0.168421052632,0.357142857143,0.135593220339,0.038961038961,0.5,21,0.164179104478,0,0,0,0,8,nuc 
645,0,0.000341111359555,39.2640285,33.18304132,3,11,0.224137931034,0.115789473684,0.642857142857,0.0919003115265,0.0120481927711,0.125,28,0.14710485133,0,0,0,0,8,nuc 
1432,1,6.63319704749e-05,35.205400625,35.7010402283,3,13,0.157894736842,0.0842105263158,0.142857142857,0.144856543037,0.0184331797235,0.0714285714286,22,0.14095371669,1,0,0,0,9,nuc 
294,0,2.92588016965e-06,22.966788,35.3476807333,2,5,0.241379310345,0.0736842105263,0.214285714286,0.151202749141,0.14,0.125,24,0.173611111111,0,0,0,0,0,nuc 
698,0,0.0002024261759,54.5206671875,36.7368814074,0,7,0.155172413793,0.136842105263,0.214285714286,0.192805755396,0.0120481927711,0,21,0.184971098266,0,0,0,0,0,nuc 
807,1,0.0,33.47609975,35.98431522,2,11,0.227272727273,0.0736842105263,0.357142857143,0.101990049751,0.0119047619048,0.05,22,0.136079900125,0,0,0,0,0,nuc 
354,1,0.00182363972627,29.9592285,37.6779597895,0,13,0.11320754717,0.2,0.214285714286,0.150997150997,0.111111111111,0.142857142857,20,0.137931034483,0,0,0,0,0,nuc 
364,0,0.000935732864728,23.95476125,37.7480609111,1,9,0.125,0.168421052632,0.285714285714,0.14404432133,0.157894736842,0.625,23,0.142458100559,0,0,0,0,0,nuc 
382,2,0.159674939462,42.09139125,39.6454206038,0,6,0.16,0.0736842105263,0.0,0.277044854881,0.0140845070423,0.625,12,0.162234042553,0,0,0,0,0,nuc 
1233,0,2.9681544175e-05,42.25483225,37.931904717,3,7,0.196078431373,0.105263157895,0.357142857143,0.184552845528,0.00956937799043,0.0714285714286,28,0.153219233904,0,0,0,0,8,nuc 
1230,0,8.31383637076e-06,44.14880925,37.9630609352,0,7,0.16,0.0631578947368,0.357142857143,0.213528932355,0.0047619047619,0,27,0.166666666667,0,0,0,0,8,nuc 
146,4,0.0,40.11128125,36.4507848365,4,8,0.177419354839,0.126315789474,0.0714285714286,0.153846153846,0.2,0,27,0.135714285714,0,0,0,0,8,nuc 
110,0,0.000314175866768,35.332580375,39.8238643011,2,4,0.107142857143,0.0631578947368,0.142857142857,0.196261682243,0.294117647059,0.125,21,0.115384615385,0,0,0,0,8,nuc 
104,0,0.0,32.02007375,34.5339073804,0,7,0.257575757576,0.126315789474,0.214285714286,0.188118811881,0.0666666666667,0.375,22,0.214285714286,0,0,0,0,0,nuc 
152,0,0.00512055343637,29.848796625,32.92285294,1,11,0.178571428571,0.178947368421,0.214285714286,0.161073825503,0.181818181818,0.25,19,0.164383561644,0,0,0,0,0,nuc 
117,0,0.00121810102237,29.251357875,35.6546841489,0,6,0.189655172414,0.0631578947368,0.428571428571,0.131578947368,0.15,0.375,20,0.153153153153,1,0,0,0,8,nuc 
1008,4,0.0,24.578705,31.29488572,2,1,0.166666666667,0.105263157895,0.357142857143,0.113432835821,0.0522388059701,0.25,19,0.139720558882,0,0,0,0,0,nuc 
175,1,0.0,33.8014585,40.0427867037,1,4,0.145161290323,0.0947368421053,0.285714285714,0.244186046512,0.137931034483,0.0555555555556,22,0.14201183432,0,0,0,0,0,nuc 
566,0,0.00166466722062,48.89567875,40.3306834257,0,12,0.25,0.0526315789474,0.285714285714,0.152753108348,0.0,0.25,17,0.185714285714,0,0,0,0,0,nuc 
322,0,0.0381223404548,27.786753125,36.4712923125,1,7,0.137254901961,0.0736842105263,0.214285714286,0.1065830721,0.0952380952381,0.5,23,0.101265822785,0,0,0,0,2,nuc 
905,5,0.0166482833915,31.42021775,36.5441104176,0,13,0.150943396226,0.315789473684,0.428571428571,0.211751662971,0.0,0.5,21,0.272525027809,0,0,0,0,8,nuc 
332,2,0.00196795369903,54.565010625,39.0275225421,0,11,0.35593220339,0.115789473684,0.285714285714,0.203647416413,0.0,0.125,24,0.177914110429,0,0,0,0,8,nuc 
489,6,0.000226120515076,38.2974015,39.5771829375,0,10,0.181818181818,0.0421052631579,0.357142857143,0.19341563786,0.0294117647059,0,20,0.146997929607,0,0,0,0,0,nuc 
901,0,0.00918935952739,35.52639,36.6319232747,0,13,0.477611940299,0.242105263158,0.571428571429,0.149220489978,0.0114942528736,0.25,13,0.213407821229,0,0,0,0,0,nuc 
841,5,0.0533178364273,48.862900625,40.2731058879,2,10,0.161764705882,0.0631578947368,0.214285714286,0.223150357995,0.00641025641026,0.125,22,0.152095808383,0,0,0,0,0,nuc 
165,0,9.75072783186e-05,29.250145625,36.3229350943,4,7,0.127272727273,0.0421052631579,0.5,0.197530864198,0.0833333333333,0.25,27,0.163522012579,0,0,0,0,0,nuc 
295,1,0.000602562620164,27.358935625,40.4745725294,1,9,0.172413793103,0.0947368421053,0.142857142857,0.208904109589,0.106382978723,0.125,24,0.128027681661,0,0,0,0,2,nuc 
363,0,0.00126420455815,42.29863375,38.4700257292,1,6,0.230769230769,0.168421052632,0.357142857143,0.219444444444,0.0338983050847,0.125,18,0.243697478992,0,0,0,0,2,nuc 
823,0,0.00248317742886,32.839817625,37.8255870556,2,6,0.107142857143,0.168421052632,0.142857142857,0.142682926829,0.0446428571429,0.125,21,0.15299877601,0,0,0,0,0,nuc 
846,0,0.0,30.4149875,35.6547125714,5,8,0.211538461538,0.0842105263158,0.714285714286,0.112692763938,0.031914893617,0.125,27,0.146428571429,0,0,0,0,0,nuc 
474,0,0.0,37.8557425,36.2235935243,1,12,0.161764705882,0.0842105263158,0.428571428571,0.165605095541,0.0363636363636,0.25,17,0.155982905983,0,0,0,0,8,nuc 
102,0,0.000360227857682,30.505404375,35.026445253,1,6,0.214285714286,0.136842105263,0.428571428571,0.0707070707071,0.142857142857,0.125,28,0.125,0,0,0,0,8,nuc 
1063,2,0.0218090146499,24.473800625,28.8904305189,0,11,0.213114754098,0.378947368421,0.0714285714286,0.184905660377,0.0295857988166,0.375,18,0.155156102176,0,0,0,0,0,nuc 
1451,5,0.00117039249258,26.66891,30.7842458148,1,8,0.0714285714286,0.0736842105263,0.142857142857,0.209254143646,0.0287769784173,0.125,12,0.190311418685,1,0,0,0,8,nuc 
1332,1,5.90681340999e-05,42.982167875,35.3642406762,2,8,0.0967741935484,0.178947368421,0.214285714286,0.227238525207,0.00377358490566,0.111111111111,27,0.202111613876,0,1,0,0,8,nuc 
453,2,0.151845516865,46.55441625,41.8482788972,1,6,0.119402985075,0.115789473684,0.0714285714286,0.237777777778,0.027027027027,0,20,0.17225950783,0,1,0,0,0,nuc 
966,0,0.000423673719925,27.696350625,34.5919771134,0,23,0.2,0.147368421053,0.357142857143,0.164070612669,0.0194174757282,0.125,17,0.280208333333,1,0,0,0,0,nuc 
577,9,0.0,35.777555625,43.2054996989,0,8,0.203389830508,0.105263157895,0.571428571429,0.15331010453,0.015873015873,0,25,0.192644483363,0,1,0,0,8,nuc 
625,6,0.00096824219184,39.457083125,37.9381735514,1,10,0.169230769231,0.147368421053,0.357142857143,0.249196141479,0.0181818181818,0,12,0.180936995153,0,0,0,0,0,nuc 
476,4,0.0,38.175087,38.8532344242,1,4,0.169491525424,0.115789473684,0.142857142857,0.207188160677,0.031746031746,0.25,19,0.18085106383,0,0,0,0,0,nuc 
303,0,5.93459824074e-05,24.8788025,32.8209870093,0,11,0.142857142857,0.0736842105263,0.0714285714286,0.243333333333,0.142857142857,0.0714285714286,15,0.181818181818,0,0,0,0,8,nuc 
132,0,4.50635102029e-06,34.14535475,36.5873894898,6,5,0.08,0.0736842105263,0.5,0.147286821705,0.0625,0.25,25,0.174603174603,0,0,0,0,0,nuc 
426,0,0.0,33.412090625,36.6161996701,4,10,0.169230769231,0.0947368421053,0.285714285714,0.12293144208,0.0441176470588,0.25,28,0.142857142857,0,0,0,0,8,nuc 
971,13,1.12673862341e-05,29.931164875,34.0267842174,1,9,0.106060606061,0.0736842105263,0.571428571429,0.162190082645,0.0266666666667,0.125,28,0.141968911917,0,0,0,0,0,nuc 
181,1,0.00282843404779,26.63154225,40.147146,1,10,0.078125,0.2,0.357142857143,0.230337078652,0.147058823529,0.25,15,0.16,0,0,1.0,0,8,nuc 
859,0,1.65454122166e-05,31.5444070625,35.9603598776,0,8,0.08,0.2,0.357142857143,0.129672897196,0.0152671755725,0,25,0.148886283705,0,0,0,0,0,nuc 
215,1,0.0,43.17985775,39.0997279626,3,11,0.115384615385,0.0526315789474,0.0714285714286,0.264150943396,0.128205128205,0.125,17,0.153110047847,0,0,0,0,0,nuc 
206,0,0.0,17.790645,30.8460666889,1,17,0.112903225806,0.115789473684,0.0,0.211822660099,0.263157894737,0.25,16,0.23,0,0,0,0,8,nuc 
346,0,0.000910319396937,32.64343125,35.0289758478,2,6,0.189655172414,0.157894736842,0.357142857143,0.198250728863,0.0408163265306,0.25,25,0.185294117647,0,0,0,0,8,nuc 
539,0,0.00579230138562,28.567007375,38.108664663,0,14,0.2,0.0842105263158,0.214285714286,0.238805970149,0.0192307692308,0.625,25,0.245778611632,0,0,0,0,8,nuc 
167,0,0.000503226179442,42.32114225,38.0900719259,4,12,0.132352941176,0.0736842105263,0.285714285714,0.268292682927,0.030303030303,0,27,0.180124223602,0,0,0,0,8,nuc 
244,0,0.000830785032,46.432328125,36.432104932,1,10,0.140625,0.168421052632,0.285714285714,0.141078838174,0.0263157894737,0,25,0.126050420168,0,1,0,0,8,nuc 
1066,9,0.0253176712933,29.09191875,27.4621351481,1,15,0.203389830508,0.168421052632,0.214285714286,0.190968955786,0.027027027027,0.125,26,0.166037735849,0,0,0,0,0,nuc 
1407,0,0.0,36.37659875,35.7204231154,1,8,0.177419354839,0.0842105263158,0.714285714286,0.158831908832,0.0047619047619,0.142857142857,25,0.158458244111,0,0,0,0,0,nuc 
353,0,0.0,34.094944125,34.1979912381,5,13,0.145161290323,0.0736842105263,0.571428571429,0.205714285714,0.015873015873,0.25,30,0.207492795389,0,0,0,0,0,nuc 
388,0,0.0131011578529,33.85881475,36.083697713,0,15,0.456140350877,0.210526315789,0.5,0.171428571429,0.0444444444444,0.5,18,0.193717277487,0,0,0,0,0,nuc 
516,0,0.000557294764789,29.10949025,35.343628663,0,10,0.107142857143,0.0736842105263,0.357142857143,0.126705653021,0.0289855072464,0.375,25,0.147058823529,0,0,0,0,8,nuc 
393,2,8.40696256236e-05,40.351600375,41.159816243,1,12,0.287878787879,0.0842105263158,0.357142857143,0.225641025641,0.0117647058824,0,18,0.201550387597,0,0,0,0,8,nuc 
590,3,8.44741662676e-05,44.155346,45.8846216111,1,7,0.0833333333333,0.0526315789474,0.214285714286,0.286201022147,0.0180722891566,0,18,0.220890410959,0,0,0,0,8,nuc 
510,0,0.0272791671316,32.072159,35.5167596768,1,8,0.151515151515,0.284210526316,0.571428571429,0.195266272189,0.0119047619048,0.25,26,0.220238095238,0,0,0,0,0,nuc 
157,0,0.000518704975755,36.20020225,35.5324413241,1,13,0.18,0.147368421053,0.428571428571,0.136363636364,0.05,0.0555555555556,21,0.145695364238,0,0,0,0,8,nuc 
473,0,1.3989841109e-05,33.806982,35.1433810297,1,12,0.18,0.0315789473684,0.357142857143,0.123404255319,0.0153846153846,0.05,26,0.175588865096,1,0,1.0,0,2,nuc 
357,0,0.000175407833285,42.053672125,36.5738512667,1,18,0.161290322581,0.157894736842,0.571428571429,0.121468926554,0.0,0.0714285714286,25,0.105413105413,0,1,0,0,8,nuc 
596,4,0.00224957372167,30.129550375,35.52982611,1,21,0.28,0.157894736842,0.214285714286,0.190556492411,0.0315789473684,0.0714285714286,26,0.140677966102,0,1,0,0,8,nuc 
642,4,0.0,33.495944375,37.8646556535,0,11,0.220588235294,0.147368421053,0.428571428571,0.190923317684,0.0222222222222,0.125,27,0.166666666667,0,0,0,0,0,nuc 
594,3,0.000616175906612,50.104882125,35.2750254857,0,9,0.205882352941,0.0315789473684,0.357142857143,0.241962774958,0.0,0.0714285714286,19,0.197278911565,0,0,0,0,0,nuc 
286,0,0.00145125947887,27.998689,31.7572774231,0,8,0.0980392156863,0.0947368421053,0.357142857143,0.21554770318,0.0645161290323,0.142857142857,22,0.253571428571,0,0,0,0,8,nuc 
122,0,2.37884950971e-06,36.106787,33.870284098,2,7,0.210526315789,0.0947368421053,0.5,0.100840336134,0.0526315789474,0.05,30,0.137931034483,0,0,0,0,8,nuc 
1238,6,0.00180161465118,28.88484725,35.949415037,3,18,0.2,0.136842105263,0.5,0.158704453441,0.0113636363636,0.125,29,0.157467532468,0,0,0,0,0,nuc 
3268,1,0.0,46.921495125,37.509455,2,11,0.11320754717,0.136842105263,0.142857142857,0.143644716692,0.00394477317554,0,25,0.154812998161,1,0,1.0,0,0,nuc 
788,0,0.00522302904363,47.91214325,44.471733566,1,11,0.230769230769,0.115789473684,0.214285714286,0.169426751592,0.0,0.375,18,0.161125319693,0,0,0,0,0,nuc 
544,2,0.0,43.717425,34.4975454434,0,11,0.111111111111,0.157894736842,0.142857142857,0.133086876155,0.0461538461538,0.142857142857,18,0.120817843866,0,0,0,0,0,nuc 
216,0,2.56309829605e-05,29.914650875,36.6221590652,1,10,0.240740740741,0.0947368421053,0.285714285714,0.169014084507,0.0666666666667,0.125,24,0.157142857143,0,0,0,0,8,nuc 
517,7,0.000273704775599,48.629482,49.32360792,2,7,0.19696969697,0.136842105263,0.428571428571,0.163424124514,0.025,0.25,13,0.150684931507,0,0,0,0,8,nuc 
636,0,0.000105507445038,34.92339625,37.6379001064,2,7,0.11320754717,0.126315789474,0.357142857143,0.139020537125,0.0326086956522,0.0714285714286,29,0.146031746032,0,1,0,0,8,nuc 
295,0,0.0255649641239,42.592681,36.4016070926,4,8,0.134615384615,0.0105263157895,0.357142857143,0.22602739726,0.0135135135135,0.125,23,0.276816608997,0,0,0,0,8,nuc 
1129,0,0.00166988151519,22.04117,32.819768,2,13,0.196078431373,0.168421052632,0.285714285714,0.142095914742,0.0340909090909,0.25,18,0.154051647373,0,0,0,0,0,nuc 
322,0,0.00160663440376,32.417987875,36.9046615876,2,7,0.109090909091,0.136842105263,0.0714285714286,0.144200626959,0.114285714286,0.0555555555556,21,0.155063291139,0,0,1.0,0,8,nuc 
387,7,0.000765530476304,40.528994125,45.1489653125,1,7,0.173076923077,0.0842105263158,0.142857142857,0.286458333333,0.0377358490566,0.0714285714286,15,0.154855643045,0,0,0,0,0,nuc 
1769,7,0.000279529015592,29.7260165,36.1662923011,3,16,0.186440677966,0.0947368421053,0.428571428571,0.116647791619,0.0047619047619,0.25,23,0.131593874078,1,0,0,0,0,nuc 
256,1,0.000545536511833,45.99346025,42.4934671782,2,7,0.147540983607,0.0315789473684,0.0,0.280632411067,0.0571428571429,0.125,17,0.152,0,0,0,0,8,nuc 
817,0,3.52606678197e-05,36.0615155,37.1676905283,2,9,0.210526315789,0.0842105263158,0.642857142857,0.12285012285,0.00909090909091,0,28,0.103575832306,0,0,0,0,0,nuc 
899,7,0.0696066465555,51.661624875,35.5763759417,2,8,0.125,0.0947368421053,0.142857142857,0.276785714286,0.00492610837438,0.142857142857,15,0.23516237402,0,0,0,0,0,nuc 
513,0,0.00010906970976,41.509156625,40.0376404444,2,14,0.28813559322,0.0631578947368,0.571428571429,0.129411764706,0.0,0,21,0.147928994083,0,0,0,0,0,nuc 
594,0,0.000409375471583,26.8659301875,25.0043130769,0,8,0.102941176471,0.189473684211,0.428571428571,0.155668358714,0.0449438202247,0,26,0.197278911565,0,0,0,0,0,nuc 
1237,0,0.00780703871304,37.333789125,34.5030815094,0,10,0.191176470588,0.0736842105263,0.285714285714,0.115072933549,0.0144927536232,0.0555555555556,16,0.15028432169,0,0,0,0,0,nuc 
776,3,6.12006253675e-06,43.507615,40.3748841429,4,4,0.176470588235,0.0631578947368,0.285714285714,0.159120310479,0.00970873786408,0.125,23,0.141558441558,0,0,0,0,0,nuc 
