@RELATION /share/usr/briese/Pythonscrips/models/multiloc_plants_dbm_p+p_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE ER_signal5 numeric 
@ATTRIBUTE Peroxi_signal1 numeric 
@ATTRIBUTE Vacuole_signal31 numeric 
@ATTRIBUTE Transmembrane_signal2 numeric 
@ATTRIBUTE Mip_signal12 numeric 
@ATTRIBUTE Chloro_signal2 numeric 
@ATTRIBUTE AutoCorrelatuion|d=1|1-20|hydrophob numeric 
@ATTRIBUTE property_sum|1-10|charge numeric 
@ATTRIBUTE AutoCorrelatuion|d=6|1-50|charge numeric 
@ATTRIBUTE letterCount|1-50|S|aminoacid numeric 
@ATTRIBUTE maxPaacountNormed|1-80|leucine|L numeric 
@ATTRIBUTE maxPaacount|1-120|cysteine|C numeric 
@ATTRIBUTE maxPaacount|1-120|lysine|K numeric 
@ATTRIBUTE letterCount|1-120|F|aminoacid numeric 
@ATTRIBUTE letterCount|1-120|W|aminoacid numeric 
@ATTRIBUTE Paacount|d=2|1-100|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacountNormed|-40--1|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacount|1-30|charge_negative|1 numeric 
@ATTRIBUTE Paacount|d=3|1-20|structure_helix|1 numeric 
@ATTRIBUTE minPaacount|1--1|structure_helix|1 numeric 
@ATTRIBUTE letterCount|1-20|2|size_large numeric 
@ATTRIBUTE maxPaacount|1--1|hydroxylated_hydroxy|1 numeric 
@ATTRIBUTE Paacount|d=2|1--1|aliphatic_helix_uncharged|1 numeric 
@ATTRIBUTE prosite_clust_SR numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE prosite_clust_mTP numeric 
@ATTRIBUTE prosite_clust_cTP numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE response {cyt,cTP,ER,ex,gol,mTP,nuc,per,mem,vac,cyt_nuc,ex_mem,cyt_mem,cyt_mTP,nuc_mTP,ER_ex,ex_nuc} 
 
@DATA 
1895,18,0.0,5.944,3.49,-1.315,0,0.287385222222,48.406,32.6313046047,11,0.012987012987,0.00970873786408,0.00909090909091,1,0,0.0515463917526,0.105263157895,0.1,0.125,0.0107566140538,8,0.125396825397,0.258593336859,0,0,1,0,0,0,nuc 
557,0,0.0,4.768,1.91,-3.065,0,0.107332833333,55.167,37.3208318837,4,0.00456621004566,0,0.0192307692308,7,0,0.0412371134021,0.0185185185185,0.1,0.1875,0.00952474469756,6,0.138989169675,0.166365280289,0,0,1,0,0,0,nuc 
380,18,0.0,5.07,2.106,-1.457,0,0.151650111111,49.259,37.8943854884,3,0.0512820512821,0,0.01,4,0,0.0412371134021,0.105263157895,0.0769230769231,0.25,0.0107022430729,9,0.168044077135,0.156914893617,0,0,1,0,0,0,nuc 
298,0,0.0,4.47,1.902,-1.087,1,0.188360944444,46.714,35.126084,9,0,0,0.0175438596491,4,1,0.0515463917526,0.0789473684211,0.0384615384615,0.125,0.00665019950599,4,0.15625,0.234693877551,0,0,1,0,0,0,nuc 
337,36,0.0,3.675,2.016,-1.701,0,0.303558333333,49.99,32.0243370698,8,0.025641025641,0,0.00990099009901,7,1,0.0515463917526,0.131578947368,0.1,0.125,0.00893796004206,9,0.132492113565,0.171171171171,0,0,1,0,0,0,nuc 
179,27,0.0,6.049,1.579,-1.737,0,0.127214444444,49.326,31.5670055814,10,0.00438596491228,0,0.0178571428571,5,2,0.0515463917526,0.131578947368,0.117647058824,0.1875,0.00766155896069,8,0.181818181818,0.125714285714,0,0,1,0,0,0,nuc 
393,12,0.0,5.007,1.939,-1.604,0,0.228572444444,49.286,31.3246262791,9,0.0384615384615,0,0.00854700854701,8,1,0.0618556701031,0.0263157894737,0.142857142857,0.125,0.00778155065082,5,0.134020618557,0.172236503856,0,0,1,0,0,0,nuc 
309,45,0.0,6.182,4.266,-1.791,0,0.208954777778,59.913,36.8618715814,7,0.025641025641,0,0.00900900900901,8,0,0.0515463917526,0.0789473684211,0,0.1875,0.00858918128655,7,0.153594771242,0.193442622951,0,0,1,0,0,0,nuc 
348,9,0.0,5.133,2.389,-0.593,0,0.232132777778,44.335,31.1265786512,9,0.0128205128205,0.0183486238532,0.00934579439252,4,2,0.0412371134021,0.105263157895,0.0714285714286,0.0625,0.00643811363271,5,0.173913043478,0.156976744186,0,0,1,0,0,0,nuc 
318,12,0.0,5.084,2.456,-2.136,0,0.220266888889,50.628,32.3617726512,10,0.0128205128205,0,0,5,0,0.0309278350515,0.105263157895,0.0833333333333,0.125,0.00974658869396,10,0.162420382166,0.184713375796,0,0,1,0,0,0,nuc 
304,18,0.0,4.665,2.408,-2.221,0,0.190640444444,42.369,29.8103344651,10,0.00877192982456,0,0.0258620689655,7,0,0.0412371134021,0.105263157895,0.0909090909091,0.1875,0.0087409336061,7,0.172535211268,0.186666666667,0,0,1,0,0,0,nuc 
303,0,0.0,4.873,1.975,-2.395,0,0.0772978333333,51.984,34.0895696512,6,0.0027027027027,0,0.018691588785,2,3,0.0309278350515,0.0135135135135,0.136363636364,0.1875,0.0107970160974,13,0.149152542373,0.19397993311,0,0,1,0,0,0,nuc 
538,9,0.0,4.762,2.641,-2.141,0,0.171463277778,58.728,34.5544613023,4,0.00104166666667,0,0.00990099009901,4,0,0.103092783505,0.0263157894737,0.111111111111,0.0625,0.0131917631918,10,0.115163147793,0.217228464419,0,0,1,0,0,0,nuc 
466,27,0.0,5.475,1.929,-2.387,0,0.133753777778,39.049,29.2866275349,3,0.00198412698413,0,0.01,1,0,0.020618556701,0.0675675675676,0.181818181818,0.0625,0.00789577575997,10,0.113839285714,0.192640692641,0,0,1,0,0,0,nuc 
512,12,0.0,6.397,1.995,-2.442,0,0.106807777778,58.03,35.5672972093,13,0.00649350649351,0,0.00892857142857,9,1,0.0309278350515,0.0789473684211,0.0357142857143,0.25,0.00889698788723,7,0.118712273642,0.19094488189,0,0,1,0,0,0,nuc 
568,27,0.0,5.587,1.952,-1.456,1,0.233629,54.285,34.8375146977,4,0.00456621004566,0,0.00980392156863,5,2,0.0309278350515,0.131578947368,0.0769230769231,0.3125,0.00971807947657,6,0.141843971631,0.232269503546,0,0,1,0,0,0,nuc 
427,30,0.0,5.854,2.496,-2.521,0,0.184291777778,43.652,33.7263031628,9,0.00438596491228,0,0.029702970297,8,0,0.0515463917526,0.105263157895,0.0909090909091,0.1875,0.00868550687062,6,0.169811320755,0.179669030733,0,0,1,0,0,0,nuc 
387,9,0.0,5.585,2.393,-2.007,0,0.237299944444,50.53,31.6550397674,3,0.025641025641,0,0.0280373831776,2,0,0.0824742268041,0.0263157894737,0.2,0.125,0.00953678474114,10,0.16577540107,0.20365535248,0,0,1,0,0,0,nuc 
289,18,0.0,0,2.144,-2.285,0,0.172373722222,52.507,40.7829556744,6,0.00333333333333,0,0.0194174757282,2,2,0.0309278350515,0.0526315789474,0,0.25,0.00785545954438,10,0.17667844523,0.115789473684,0,0,1,0,0,0,nuc 
330,9,0.0,5.23,2.689,-1.573,0,0.185173388889,49.306,35.6511711163,7,0.025641025641,0.00847457627119,0.0190476190476,5,0,0.0515463917526,0.131578947368,0.0714285714286,0.25,0.0107307102708,8,0.171521035599,0.193251533742,0,0,1,0,0,0,nuc 
302,36,0.0,4.699,2.355,-1.671,0,0.255854833333,46.32,32.4637193953,7,0.012987012987,0.01,0.0254237288136,1,0,0.0824742268041,0.0526315789474,0.0833333333333,0.0625,0.0078666416932,6,0.124113475177,0.214765100671,0,0,1,0,0,0,nuc 
313,0,0.0,3.809,1.9,-1.337,0,0.240645888889,56.13,35.9506341395,9,0.025641025641,0,0.0172413793103,4,1,0.0412371134021,0.0789473684211,0.0454545454545,0.375,0.00919250180245,15,0.153583617747,0.229773462783,0,0,1,0,0,0,nuc 
528,9,0.0,4.762,2.405,-1.995,0,0.234945666667,58.728,38.5290348837,4,0.00176056338028,0,0.00862068965517,4,0,0.0721649484536,0.0263157894737,0.0769230769231,0.1875,0.0131233595801,8,0.116054158607,0.204198473282,0,0,1,0,0,0,nuc 
109,27,0.0,6.6,1.49,-1.354,0,0.159486444444,51.594,43.5770725116,6,0.000910746812386,0.00970873786408,0.019801980198,4,1,0.020618556701,0.105263157895,0.1,0.375,0.00837320574163,9,0.177777777778,0.142857142857,0,0,1,0,0,0,nuc 
429,18,0.0,6.342,2.305,-1.475,0,0.234615333333,49.38,34.8226843256,7,0.0128205128205,0.00952380952381,0.0173913043478,3,0,0.0515463917526,0.0789473684211,0.037037037037,0.0625,0.00817790530846,6,0.14691943128,0.150588235294,0,0,1,0,0,0,nuc 
147,27,0.0,4.077,2.488,-1.105,0,0.211036666667,53.53,38.0517887442,7,0.00133689839572,0.00884955752212,0.0423728813559,4,2,0.0515463917526,0.157894736842,0.105263157895,0.0,0.0078125,7,0.118055555556,0.167832167832,0,0,1,0,0,0,nuc 
295,18,0.0,0,2.099,-1.909,0,0.200895666667,50.598,35.8423693953,4,0.0133333333333,0,0.0434782608696,4,1,0.0927835051546,0.105263157895,0.0869565217391,0.3125,0.00998847483673,14,0.0909090909091,0.164948453608,0,0,1,0,0,0,nuc 
489,0,0.0,5.603,2.72,-2.216,0,0.221615555556,53.068,33.0460532558,6,0.00649350649351,0,0.017094017094,6,0,0.0412371134021,0.00925925925926,0.181818181818,0.25,0.0124831309042,15,0.127348643006,0.210309278351,0,0,1,0,0,0,nuc 
399,24,0.0,5.743,2.484,-6.189,0,0.0409496111111,55.91,33.370685814,5,0.00649350649351,0,0.019801980198,8,0,0.0309278350515,0.0526315789474,0.1,0.0,0.00793650793651,18,0.166666666667,0.164556962025,0,0,1,0,0,0,nuc 
274,18,0.0,4.834,4.045,-2.666,0,0.148397388889,49.331,32.9589777674,0,0.00649350649351,0,0.00952380952381,5,2,0.0412371134021,0.131578947368,0.142857142857,0.1875,0.0103806228374,9,0.105882352941,0.17037037037,0,0,1,0,0,0,nuc 
173,6,0.0,5.141,1.501,-1.709,0,0.1751735,46.309,25.8340333488,8,0.00649350649351,0,0.0344827586207,7,2,0.020618556701,0.0526315789474,0.153846153846,0.1875,0.00969529085873,4,0.115384615385,0.218934911243,0,0,1,0,0,0,nuc 
194,12,0.0,4.207,1.681,-2.22,0,0.269743111111,51.878,26.4164386977,4,0.0011655011655,0,0.0192307692308,10,1,0.0412371134021,0.105263157895,0.0588235294118,0.0625,0.0103437785214,8,0.0924855491329,0.152631578947,0,0,1,0,0,0,nuc 
1378,18,0.0,5.732,3.728,-1.534,0,0.194420111111,43.67,32.9415101395,4,0.0128205128205,0.00970873786408,0.0172413793103,5,2,0.134020618557,0.0789473684211,0.117647058824,0.0625,0.0115967885816,9,0.123991195891,0.254002911208,0,0,1,0,0,0,nuc 
324,18,0.0,5.28,3.324,-1.868,0,0.246510333333,49.302,37.109403093,8,0.0512820512821,0,0.00961538461538,3,2,0.0824742268041,0.105263157895,0.0909090909091,0.25,0.00764286955011,13,0.149206349206,0.196875,0,0,1,0,0,0,nuc 
346,12,0.0,5.322,2.284,-1.651,0,0.178295388889,51.36,36.0445875349,6,0.025641025641,0.00917431192661,0.00892857142857,3,1,0.0721649484536,0.0526315789474,0.0454545454545,0.1875,0.00842105263158,7,0.0776119402985,0.216374269006,0,0,1,0,0,0,nuc 
292,18,0.0,4.126,2.251,-1.952,0,0.276901055556,58.878,33.4595592558,8,0.025641025641,0,0.0194174757282,3,1,0.103092783505,0.131578947368,0.0833333333333,0.0625,0.0091279860167,15,0.122377622378,0.25,0,0,1,0,0,0,nuc 
195,36,0.0,6.908,2.729,-2.593,0,0.172200277778,46.626,29.4346813488,8,0.00649350649351,0,0.0173913043478,4,1,0.0515463917526,0.131578947368,0.176470588235,0.3125,0.0127041742287,7,0.127071823204,0.198952879581,0,0,1,0,0,0,nuc 
287,9,0.0,5.357,2.817,-2.215,0,0.107118222222,44.078,28.6450172558,7,0.00649350649351,0,0,4,2,0.0618556701031,0.0526315789474,0.166666666667,0.0625,0.00791452314998,5,0.179104477612,0.144876325088,0,0,1,0,0,0,nuc 
423,54,0.0,5.91,3.298,-0.73,1,0.247665277778,44.907,35.9558583721,3,0.00649350649351,0,0,10,0,0.0618556701031,0.0526315789474,0.0714285714286,0.0625,0.00929562712752,6,0.114285714286,0.210023866348,0,0,1,0,0,0,nuc 
202,0,0.0,5.82,1.587,-1.902,0,0.229648388889,52.12,28.6204865116,10,0.00333333333333,0,0.0380952380952,8,2,0.0515463917526,0.0405405405405,0.153846153846,0.125,0.00793650793651,7,0.129533678756,0.151515151515,0,0,1,0,0,0,nuc 
271,18,0.0,6.199,2.055,-2.613,0,0.194318666667,46.56,37.3382136744,4,0.00666666666667,0,0.0294117647059,4,1,0.0412371134021,0.0789473684211,0.0909090909091,0.25,0.0105263157895,8,0.125475285171,0.191011235955,0,0,1,0,0,0,nuc 
480,27,0.0,0,1.937,-1.404,0,0.117490388889,54.727,39.5499496279,4,0.00666666666667,0,0.029702970297,2,0,0.0309278350515,0.0357142857143,0.0909090909091,0.3125,0.01043458319,13,0.136268343816,0.18487394958,0,0,1,0,0,0,nuc 
263,18,0.0,6.036,2.352,-2.805,0,0.204795388889,51.807,32.3782233488,6,0.025641025641,0.00952380952381,0.0260869565217,2,1,0.0515463917526,0.0789473684211,0.1,0.5,0.00777320530407,10,0.132295719844,0.138996138996,0,0,1,0,0,0,nuc 
241,45,0.0,5.71,1.895,-2.013,0,0.259701888889,55.237,34.0563708837,6,0.0128205128205,0.00925925925926,0.0267857142857,3,1,0.0515463917526,0.184210526316,0,0.4375,0.0084790673026,8,0.114893617021,0.227848101266,0,0,1,0,0,0,nuc 
249,27,0.0,6.495,2.951,-1.856,0,0.255994944444,49.417,36.2880542326,7,0.0384615384615,0,0.0178571428571,4,1,0.0309278350515,0.105263157895,0,0.3125,0.0074168797954,7,0.140350877193,0.187755102041,0,0,1,0,0,0,nuc 
259,9,0.0,0,2.216,-2.153,0,0.0989228888889,63.599,37.3789172093,11,0,0.00884955752212,0.027027027027,1,2,0.0412371134021,0.131578947368,0.0833333333333,0.1875,0.00663423264042,10,0.156626506024,0.176470588235,0,0,1,0,0,0,nuc 
235,18,0.0,5.85,2.392,-1.634,0,0.296767555556,51.502,33.8462682326,7,0.0384615384615,0.00900900900901,0.0173913043478,3,2,0.0618556701031,0.131578947368,0.037037037037,0.25,0.00956072351421,8,0.0995670995671,0.220779220779,0,0,1,0,0,0,nuc 
254,27,0.0,6.55,1.958,-1.891,0,0.197408222222,55.067,33.2784107907,6,0.025641025641,0.00970873786408,0.00970873786408,3,1,0.0618556701031,0.105263157895,0.0833333333333,0.4375,0.00948723740682,9,0.115537848606,0.192,0,0,1,0,0,0,nuc 
277,27,0.0,4.994,2.55,-2.609,0,0.335222166667,50.572,34.9354543256,2,0.025641025641,0,0.0431034482759,7,0,0.0824742268041,0.157894736842,0.0714285714286,0.25,0.00966282894737,8,0.142335766423,0.186813186813,0,0,1,0,0,0,nuc 
271,9,0.0,6.504,2.102,-2.732,0,0.103844555556,61.822,34.6604823256,6,0,0.00884955752212,0.0267857142857,0,2,0.0309278350515,0.0526315789474,0.2,0.0625,0.00652631578947,10,0.152985074627,0.187265917603,0,0,1,0,0,0,nuc 
294,6,0.0,4.98,2.558,-2.468,0,0.187231722222,64.055,34.2599792093,2,0.0128205128205,0.00917431192661,0.034188034188,3,0,0.0515463917526,0.131578947368,0.0384615384615,0.5,0.00963948332369,10,0.103448275862,0.203448275862,0,0,1,0,0,0,nuc 
282,18,0.0,5.426,1.656,-2.43,0,0.111527611111,46.772,31.9313510698,9,0.00666666666667,0,0.0347826086957,4,0,0.0412371134021,0.105263157895,0.1,0.1875,0.0116959064327,10,0.161290322581,0.147482014388,0,0,1,0,0,0,nuc 
548,36,0.0,3.95,2.056,-1.799,0,0.303263166667,54.326,32.1025637674,6,0.012987012987,0,0.0277777777778,4,0,0.0618556701031,0.0526315789474,0.133333333333,0.1875,0.0105862378907,10,0.174632352941,0.205882352941,0,0,1,0,0,0,nuc 
330,9,0.0,4.056,6.007,-1.447,0,0.192217888889,48.443,35.9642583256,6,0.0384615384615,0.00900900900901,0.0194174757282,4,0,0.0515463917526,0.131578947368,0.0714285714286,0.3125,0.0104028749764,7,0.177914110429,0.180981595092,0,0,1,0,0,0,nuc 
145,9,0.0,5.405,2.395,-2.024,0,0.318703666667,46.576,36.4985791163,11,0.00649350649351,0.00877192982456,0.0347826086957,3,1,0.0309278350515,0.0789473684211,0.0909090909091,0.375,0.00891341256367,9,0.133858267717,0.163120567376,0,0,1,0,0,0,nuc 
487,27,0.0,4.263,4.34,-1.911,1,0.150641388889,54.55,30.411972093,3,0.00438596491228,0,0.00961538461538,1,1,0.0515463917526,0.0263157894737,0.117647058824,0.1875,0.00832738520105,8,0.0963597430407,0.171842650104,0,0,1,0,0,0,nuc 
687,6,0.0,5.952,3.33,-1.728,1,0.256153333333,47.662,35.3825089767,7,0.00649350649351,0,0.00862068965517,5,1,0.0309278350515,0.0526315789474,0.047619047619,0.125,0.0105105105105,6,0.125915080527,0.202049780381,0,0,1,0,0,0,nuc 
513,45,0.0,6.329,4.246,-1.771,1,0.127703333333,49.347,37.7645584186,8,0.0128205128205,0,0.00909090909091,8,0,0.0412371134021,0.027027027027,0.0769230769231,0.125,0.00845100556269,10,0.119607843137,0.196463654224,0,0,1,0,0,0,nuc 
514,45,0.0,5.697,3.259,-1.818,0,0.147835277778,48.117,36.2119358605,9,0.0128205128205,0,0.00900900900901,8,0,0.0412371134021,0.0185185185185,0.0384615384615,0.1875,0.00875413686346,6,0.13698630137,0.205882352941,0,0,1,0,0,0,nuc 
553,18,0.0,5.117,2.882,-1.485,0,0.234513222222,55.144,36.3833608372,7,0.012987012987,0,0.0192307692308,7,1,0.0721649484536,0.0526315789474,0.0416666666667,0.1875,0.0115749901068,7,0.112359550562,0.218579234973,0,0,1,0,0,0,nuc 
353,27,0.0,3.535,2.133,-2.378,0,0.2392325,49.23,33.8923145814,4,0.00649350649351,0,0.00990099009901,5,0,0.0515463917526,0.157894736842,0.0666666666667,0.3125,0.0103043753963,6,0.147492625369,0.214899713467,0,0,1,0,0,0,nuc 
326,18,0.0,4.662,2.471,-2.331,0,0.139963111111,51.746,33.3069311628,8,0.00333333333333,0,0.00943396226415,5,0,0.0618556701031,0.105263157895,0.0384615384615,0.1875,0.00835148874365,11,0.151702786378,0.16149068323,0,0,1,0,0,0,nuc 
374,6,0.0,5.144,2.31,-1.491,0,0.085478,53.014,42.008661814,7,0.012987012987,0,0.027027027027,3,0,0.103092783505,0.027027027027,0.0714285714286,0.25,0.0108286252354,11,0.140161725067,0.189189189189,0,0,1,0,0,0,nuc 
606,9,0.0,6.175,3.642,-1.977,0,0.0489181111111,70.7,41.8816625116,3,0.00228310502283,0.00909090909091,0.034188034188,2,0,0.0927835051546,0.131578947368,0.0625,0.125,0.00899685110211,12,0.105527638191,0.260797342193,0,0,0,0,0,0,nuc 
261,36,0.0,4.519,3.983,-2.535,0,0.234937833333,51.752,34.5053813488,8,0.0194805194805,0.00862068965517,0.019801980198,3,1,0.0824742268041,0.131578947368,0.0714285714286,0.25,0.0155701754386,11,0.120833333333,0.272373540856,0,0,1,0,0,0,nuc 
255,27,0.25,6.978,7.399,-0.882,0,0.3633395,54.978,37.0763225349,1,0.012987012987,0,0.00943396226415,8,1,0.144329896907,0.0789473684211,0,0.25,0.0130454340981,9,0.0763052208835,0.366533864542,0,0,0,0,0,0,per 
282,9,0.0,4.732,1.808,-2.318,0,0.146260222222,49.548,28.7831443721,1,0.0128205128205,0,0.01,2,0,0.0103092783505,0.027027027027,0.222222222222,0.0625,0.0118975599919,10,0.0848708487085,0.201438848921,0,0,0,0,0,0,per 
1332,18,0.0,5.478,5.07,-1.45,0,0.28927,53.829,38.891221907,1,0.0128205128205,0.0175438596491,0.0178571428571,4,0,0.103092783505,0.0789473684211,0.1,0.3125,0.0127032520325,8,0.0876795162509,0.316265060241,0,0,0,0,0,0,per 
1344,0,0.0,6.424,3.735,-2.51,0,0.3397515,52.123,35.9018643256,2,0.0128205128205,0.0263157894737,0.01,3,0,0.123711340206,0.0675675675676,0.0434782608696,0.25,0.0130882762462,8,0.0951310861423,0.332835820896,0,0,0,0,0,0,per 
1358,9,0.0,5.735,4.019,-2.07,1,0.317419888889,45.589,36.3632008372,0,0.0128205128205,0.0175438596491,0.0178571428571,5,0,0.113402061856,0.0526315789474,0.181818181818,0.3125,0.0123607447939,7,0.0888888888889,0.310930576071,0,0,0,0,0,0,per 
1353,0,0.0,6.495,3.732,-1.781,0,0.273060333333,51.674,34.208001907,1,0.012987012987,0.0175438596491,0.01,3,0,0.113402061856,0.0675675675676,0.1,0.3125,0.0125256835783,8,0.0817843866171,0.312083024463,0,0,0,0,0,0,per 
620,36,0.0,7.552,7.695,-0.794,0,0.584286833333,53.28,40.3507730465,2,0.0384615384615,0.00847457627119,0.00892857142857,7,1,0.0927835051546,0.0526315789474,0,0.4375,0.013091995431,10,0.109656301146,0.355519480519,0,0,0,0,0,0,per 
300,36,0.25,5.555,1.865,-1.956,1,0.148420611111,53.799,37.6958012093,4,0.00649350649351,0,0.039603960396,5,1,0.0927835051546,0.0789473684211,0.1,0.0625,0.00867760799849,8,0.0875420875421,0.246621621622,0,0,0,0,0,0,per 
339,24,0.25,4.783,3.075,-1.976,0,0.139014777778,62.027,37.095386907,5,0.00649350649351,0,0.0196078431373,4,0,0.0515463917526,0.0789473684211,0.1,0.25,0.00844091360477,6,0.0922619047619,0.235820895522,0,0,0,0,0,0,per 
342,45,0.25,5.477,2.356,-1.734,0,0.2358165,58.123,40.1536745116,3,0.00877192982456,0,0.027027027027,3,0,0.0515463917526,0.0789473684211,0.0434782608696,0.3125,0.0100069013112,10,0.0884955752212,0.227810650888,0,0,0,0,0,0,per 
392,18,0.0,4.596,3.032,-1.423,1,0.322916055556,58.682,41.2685470233,2,0.0384615384615,0,0,3,1,0.0721649484536,0.0526315789474,0,0.25,0.0141864094198,9,0.13315926893,0.301546391753,0,0,0,0,0,0,per 
299,12,0.0,4.296,2.079,-2.02,1,0.121412388889,47.247,29.7868996744,5,0.0128205128205,0,0.01,7,0,0.0103092783505,0.0540540540541,0.214285714286,0.125,0.0100340780008,8,0.102836879433,0.149152542373,0,0,0,0,0,0,per 
390,27,0.25,5.289,5.615,-2.439,1,0.307324611111,51.319,39.5614333488,3,0.025641025641,0,0.00884955752212,4,2,0.0721649484536,0.0555555555556,0.0384615384615,0.125,0.0117117117117,8,0.141361256545,0.295336787565,0,0,0,0,0,0,per 
432,45,0.25,7.471,7.716,-1.933,0,0.283244888889,53.707,35.9859933953,1,0.00649350649351,0.00854700854701,0,5,2,0.0927835051546,0.0526315789474,0.047619047619,0.125,0.014598540146,8,0.132701421801,0.315420560748,0,0,0,0,0,0,per 
421,18,0.25,6.364,7.275,-1.228,1,0.277785444444,51.455,37.4675242558,1,0.012987012987,0.00847457627119,0.00892857142857,2,2,0.103092783505,0.0526315789474,0.0625,0.0625,0.0155263157895,8,0.138686131387,0.342925659472,0,0,0,0,0,0,per 
319,36,1.08333,4.665,2.603,-3.943,0,0.142136333333,47.841,31.6201823256,3,0.00666666666667,0,0.00980392156863,4,1,0.0618556701031,0.105263157895,0.0909090909091,0.0625,0.0107735782409,4,0.122112211221,0.288888888889,0,0,0,0,0,0,per 
191,27,0.25,6.403,2.753,-1.5,0,0.323351833333,59.673,39.337938,4,0.025641025641,0,0.0175438596491,7,3,0.0824742268041,0.105263157895,0.04,0.5625,0.0107212475634,9,0.103260869565,0.229946524064,0,0,0,0,0,0,per 
193,12,0.0,6.512,8.84,-0.987,0,0.142779055556,60.834,37.9626563721,6,0.0769230769231,0,0.00990099009901,5,1,0.0824742268041,0.157894736842,0.037037037037,0.25,0.0171358629131,9,0.232558139535,0.433862433862,0,0,0,0,0,0,per 
211,18,0.0,5.661,5.63,-0.955,0,0.352236111111,59.338,45.9587183721,0,0.025641025641,0,0.0185185185185,8,2,0.103092783505,0.0789473684211,0,0.375,0.0165794066318,10,0.169154228856,0.3961352657,0,0,0,0,0,0,per 
194,12,0.0,6.63,9.283,-0.775,0,0.192614166667,60.939,40.2885690698,3,0.0133333333333,0,0.0172413793103,11,1,0.0721649484536,0.157894736842,0,0.625,0.0226692209451,8,0.194444444444,0.468421052632,0,0,0,0,0,0,per 
307,18,0.0,7.468,5.526,-1.129,1,0.3261765,49.935,38.5890428605,5,0.025641025641,0.00847457627119,0.0188679245283,7,2,0.123711340206,0.184210526316,0,0.25,0.0164537359659,5,0.121710526316,0.419141914191,0,0,0,0,0,0,per 
336,4,0.0,6.979,9.107,-1.837,0,0.223503222222,64.286,38.2091680465,3,0.0512820512821,0,0.00990099009901,3,3,0.134020618557,0.184210526316,0.0625,0.375,0.0135338345865,14,0.224299065421,0.319277108434,0,0,0,0,0,0,per 
377,36,0.0,7.801,3.857,-3.358,1,0.137023611111,47.334,38.4168997674,8,0.00540540540541,0,0.0169491525424,3,1,0.0412371134021,0.0263157894737,0.0909090909091,0.0,0.00918145035792,6,0.147138964578,0.203753351206,0,0,0,0,0,0,per 
403,54,0.0,6.6,6.828,-2.685,1,0.261652333333,58.407,39.8220957674,2,0.00333333333333,0,0,5,1,0.0,0.0526315789474,0,0.0625,0.0119867732158,7,0.165816326531,0.280701754386,0,0,0,0,0,1,per 
330,18,0.0,5.993,6.007,-3.261,0,0.273205388889,53.687,34.5031252093,4,0,0,0,8,0,0.0,0.0526315789474,0,0.0625,0.0136200716846,5,0.127329192547,0.371165644172,0,0,0,0,0,1,per 
359,36,0.0,4.382,4.745,-2.24,1,0.199694333333,54.295,33.8475957209,4,0.0384615384615,0,0.00970873786408,8,3,0.0824742268041,0.131578947368,0.117647058824,0.3125,0.0123014637185,6,0.162790697674,0.298591549296,0,0,0,0,0,0,per 
297,45,0.0,5.693,5.598,-2.105,1,0.2069635,54.633,33.4212571628,4,0.025641025641,0,0.00934579439252,8,2,0.0927835051546,0.157894736842,0.0769230769231,0.1875,0.0114416475973,9,0.172535211268,0.313993174061,0,0,0,0,0,0,per 
359,18,0.0,6.999,4.428,-1.266,0,0.188210777778,57.233,35.5749359302,7,0.00649350649351,0,0.00900900900901,8,0,0.0618556701031,0.157894736842,0.047619047619,0.0625,0.0127686079103,8,0.133720930233,0.298591549296,0,0,0,0,0,0,per 
326,27,0.0,6.584,4.956,-2.167,1,0.204161,52.088,40.673724,3,0.0128205128205,0,0.00884955752212,1,2,0.0824742268041,0.184210526316,0.05,0.0625,0.0167385677308,7,0.245283018868,0.326086956522,0,0,0,0,0,0,per 
978,18,0.0,5.514,5.788,-1.717,1,0.381409,53.052,35.375822,2,0.0384615384615,0,0,1,2,0.123711340206,0.105263157895,0.0416666666667,0.25,0.0136941098829,8,0.183316168898,0.314168377823,0,0,0,0,0,1,per 
373,27,0.0,5.746,4.686,-0.843,0,0.337366555556,61.188,42.6650233953,1,0.00877192982456,0,0.0254237288136,4,2,0.0721649484536,0.0789473684211,0,0.4375,0.0112141148325,14,0.127423822715,0.260162601626,0,0,0,0,0,0,per 
305,27,0.0,6.637,5.575,-0.929,1,0.125191777778,61.764,37.4630633721,4,0.0128205128205,0.01,0.019801980198,7,5,0.113402061856,0.0675675675676,0.0909090909091,0.375,0.0142300194932,10,0.105633802817,0.325581395349,0,0,0,0,0,0,per 
358,27,0.0,4.467,6.092,-2.612,0,0.189672444444,51.227,36.5328354884,1,0.0128205128205,0,0.037037037037,3,2,0.0618556701031,0.105263157895,0.0909090909091,0.3125,0.0119986850756,12,0.0938416422287,0.279661016949,0,0,0,0,0,0,per 
