@RELATION /share/usr/briese/Pythonscrips/models/multiloc_fungi_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal26 numeric 
@ATTRIBUTE ER_signal5 numeric 
@ATTRIBUTE Vacuole_signal31 numeric 
@ATTRIBUTE Golgi_signal4 numeric 
@ATTRIBUTE Transmembrane_signal2 numeric 
@ATTRIBUTE Mip_signal13 numeric 
@ATTRIBUTE AutoCorrelatuion|d=2|1-20|hydrophob numeric 
@ATTRIBUTE AutoCorrelatuion|d=1|1-90|hydrophob numeric 
@ATTRIBUTE property_sum|1-30|charge numeric 
@ATTRIBUTE AutoCorrelatuion|d=2|1--1|charge numeric 
@ATTRIBUTE maxPaacountNormed|1-40|leucine|L numeric 
@ATTRIBUTE maxPaacount|1-40|lysine|K numeric 
@ATTRIBUTE maxPaacount|1-170|cysteine|C numeric 
@ATTRIBUTE maxPaacount|1--1|serine|S numeric 
@ATTRIBUTE Paacount|d=2|1-60|hydrophob_very|2 numeric 
@ATTRIBUTE maxPaacountNormed|1--1|hydrophob_very|2 numeric 
@ATTRIBUTE letterCount|1-20|1|charged numeric 
@ATTRIBUTE Paacount|d=2|1--1|charge_none|0 numeric 
@ATTRIBUTE minPaacount|1--1|structure_sheet|2 numeric 
@ATTRIBUTE maxPaacountNormed|1-170|aliphatic_helix_other|2 numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE prosite_clust_nuc numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE 0005737 numeric 
@ATTRIBUTE 0005783 numeric 
@ATTRIBUTE 0005739 numeric 
@ATTRIBUTE 0005576 numeric 
@ATTRIBUTE 0005777 numeric 
@ATTRIBUTE go_one numeric 
@ATTRIBUTE response {cyt,ER,ex,gol,mTP,nuc,per,mem,vac} 
 
@DATA 
898,68.664,0,5.753,12,2.854,-1.787,0.113695176471,0.212200431818,202.212,38.1750320604,0.00285714285714,0,0,0.00912200684151,0.0350877192982,0.0916201117318,2,0.480984340045,0.00240052811619,0.125,0,1,0,1.0,0,0,0,0,8,nuc 
648,27.24,27,6.04,10,4.139,-1.63,0.354154764706,0.247173193182,182.307,37.0171914472,0.00308641975309,0.0555555555556,0.00602409638554,0.010989010989,0.0701754385965,0.0976744186047,1,0.531055900621,0.00317965023847,0.077380952381,0,1,0,0,0,0,0,0,0,nuc 
861,72.45,36,7.098,13,4.339,-1.479,0.145230529412,0.184546965909,194.942,38.042031832,0,0.047619047619,0,0.0142180094787,0.0526315789474,0.0745920745921,1,0.491248541424,0.00266903914591,0.196428571429,0,1,0,0,0,0,0,0,8,nuc 
211,52.808,24,3.465,10,4.573,-1.938,0.0774551764706,0.165125159091,195.409,38.1842808213,0,0.0606060606061,0.00613496932515,0.020725388601,0.105263157895,0.0528846153846,1,0.608695652174,0.00129533678756,0.190476190476,0,1,0,1.0,0,0,0,0,8,nuc 
1114,96.398,9,6.246,13,2.465,-2.192,0.113160529412,0.187013693182,158.611,37.0621050811,0.0263157894737,0,0,0.0117647058824,0.0175438596491,0.0639063906391,4,0.442342342342,0.00243753808653,0.214285714286,0,0,0,0,0,0,0,0,0,nuc 
422,85.278,18,5.785,14,1.968,-2.353,0.156011117647,0.156763727273,186.341,38.0628443086,0.00925925925926,0.1,0,0.0167064439141,0.0350877192982,0.0429594272076,1,0.392344497608,0.00131687242798,0.178571428571,0,0,0,0,0,0,0,0,0,nuc 
531,69.666,6,4.627,11,2.454,-1.372,0.138134352941,0.22907,167.609,34.905628537,0.0214285714286,0,0,0.0285714285714,0.0350877192982,0.0549242424242,5,0.510436432638,0.00217438573603,0.208333333333,0,1,0,0,0,0,0,0,0,nuc 
196,48.36,18,5.96,13,2.197,-1.728,0.263450411765,0.222103136364,187.982,41.6353252031,0.0185185185185,0.0434782608696,0,0.020725388601,0.105263157895,0.0621761658031,1,0.442708333333,0.000664672648721,0.107142857143,0,0,0,1.0,0,0,0,0,8,nuc 
2231,155.444,27,5.941,10,4.301,-2.65,0.0823501176471,0.254441920455,160.665,37.2059006789,0,0.0952380952381,0.00636942675159,0.0140081337551,0.0175438596491,0.0960502692998,2,0.528513695555,0.00259585615623,0.190476190476,0,0,0,0,0,0,0,0,0,nuc 
974,30.768,18,6.361,13,5.302,-1.78,0.265060411765,0.240073568182,167.94,36.6237679175,0.00925925925926,0,0,0.0164948453608,0.0877192982456,0.114315139032,2,0.585567010309,0.00332614721281,0.178571428571,0,0,0,0,0,0,0,0,0,nuc 
1225,46.218,36,5.991,15,3.061,-1.468,0.254872235294,0.236009943182,181.24,36.6037736691,0.0135135135135,0.05,0,0.0114848236259,0.105263157895,0.0613747954173,1,0.438165438165,0.00212079299216,0.160714285714,0,0,0,0,0,0,0,0,8,nuc 
146,45.494,18,5.79,12,2.039,-1.62,0.247987411765,0.268917977273,183.042,39.581249662,0.00925925925926,0.037037037037,0,0.024,0.0877192982456,0.0559440559441,2,0.647887323944,0.00206718346253,0.145833333333,0,0,0,0,0,0,0,0,8,nuc 
332,78.582,36,5.389,12,2.006,-2.812,0.106629823529,0.198024306818,198.147,36.0589781982,0,0.0526315789474,0,0.015873015873,0.0175438596491,0.0547112462006,0,0.524390243902,0.00218393593788,0.166666666667,0,0,0,0,0,0,0,0,8,nuc 
1395,211.41,54,4.051,13,3.639,-2.472,0.188206117647,0.153471125,145.353,38.0980273458,0.0263157894737,0,0,0.0167394468705,0.0175438596491,0.0409482758621,6,0.409058231488,0.00203018463189,0.386904761905,0,1,0,0,0,0,0,0,0,nuc 
1451,124.1,9,3.929,12,3.33,-2.613,0.106414352941,0.112279397727,148.571,35.04076351,0,0.0454545454545,0,0.0103591160221,0.0,0.0690607734807,8,0.43400138217,0.00228192859772,0.369047619048,1,0,0,0,0,0,0,0,8,nuc 
649,50.31,54,4.705,11,4.789,-2.651,0.195364764706,0.248666681818,155.86,35.7825496264,0.0135135135135,0,0,0.0109034267913,0.105263157895,0.0650154798762,4,0.466666666667,0.00211976682565,0.196428571429,0,0,0,0,0,0,0,0,0,nuc 
636,49.504,36,6.067,13,2.568,-1.558,0.208661176471,0.2504755,183.841,35.3147819494,0.0526315789474,0.0263157894737,0.00602409638554,0.0128824476651,0.157894736842,0.109004739336,3,0.542721518987,0.00270562770563,0.0833333333333,0,1,0,1.0,0,0,0,0,8,nuc 
528,112.702,36,6.058,14,5.19,-1.972,0.293198352941,0.204743875,195.602,36.1568292023,0.0135135135135,0.103448275862,0.0197368421053,0.0116279069767,0.105263157895,0.121904761905,1,0.530534351145,0.00259524551023,0.14880952381,0,1,0,0,0,0,0,0,8,nuc 
278,56.428,36,5.841,10,1.866,-2.412,0.265367529412,0.229603204545,190.705,38.9692752555,0.00588235294118,0.114285714286,0.0120481927711,0.0115384615385,0.0701754385965,0.0436363636364,3,0.372262773723,0.00102171136654,0.125,0,0,0,0,0,0,0,0,0,nuc 
254,40.192,24,5.475,16,4.883,-1.848,0.0764073529412,0.193538420455,200.693,38.804685212,0,0.0294117647059,0,0.00854700854701,0.0350877192982,0.0876494023904,3,0.524,0.00308641975309,0.10119047619,0,0,0,0,0,0,0,0,8,nuc 
720,44.814,9,5.555,12,3.952,-1.795,0.224223823529,0.233811465909,159.565,35.2573664623,0.00740740740741,0,0,0.0251046025105,0.0701754385965,0.0767085076709,3,0.621508379888,0.00142857142857,0.267857142857,0,1,0,1.0,0,0,0,0,8,nuc 
230,69.462,54,5.001,13,2.628,-1.762,0.132587882353,0.216667965909,201.994,38.5026251195,0.0263157894737,0.047619047619,0.00657894736842,0.0265486725664,0.122807017544,0.0616740088106,2,0.517699115044,0.00250906049624,0.130952380952,0,1,0,1.0,0,0,0,0,8,nuc 
211,57.17,18,4.788,16,3.124,-2.087,0.146478117647,0.245287068182,208.049,36.057208628,0.0263157894737,0.047619047619,0.00657894736842,0.00961538461538,0.140350877193,0.110576923077,1,0.526570048309,0.00116346713205,0.107142857143,0,1,0,0,0,0,0,0,8,nuc 
244,63.406,18,5.563,11,2.489,-1.641,0.129157176471,0.218925761364,205.98,36.6216692333,0.0263157894737,0.0869565217391,0,0.0168067226891,0.122807017544,0.0663900414938,2,0.483333333333,0.00205580029369,0.0714285714286,0,1,0,1.0,0,0,0,0,8,nuc 
221,73.958,18,5.663,13,3.086,-1.378,0.0957762352941,0.199938681818,202.593,38.3716483226,0.0263157894737,0.047619047619,0,0.0412844036697,0.122807017544,0.0733944954128,2,0.410138248848,0.000615763546798,0.142857142857,0,1,0,1.0,0,0,0,0,8,nuc 
268,61.462,18,6.34,10,2.62,-1.762,0.140107882353,0.204888272727,203.391,37.464417947,0.0263157894737,0.047619047619,0,0.02734375,0.122807017544,0.0490566037736,2,0.481060606061,0.00125,0.136904761905,0,1,0,1.0,0,0,0,0,8,nuc 
264,65.462,6,5.815,11,2.471,-1.762,0.140107882353,0.221500022727,203.818,36.8891210808,0.0263157894737,0.047619047619,0.00621118012422,0.019305019305,0.140350877193,0.0689655172414,2,0.503846153846,0.00151613601906,0.107142857143,0,1,0,1.0,0,0,0,0,8,nuc 
227,72.78,9,6.588,11,3.146,-2.27,0.158513176471,0.248727295455,202.266,37.9840160628,0.00925925925926,0.0625,0.00609756097561,0.0181818181818,0.140350877193,0.0669642857143,2,0.434977578475,0.00179425837321,0.130952380952,0,1,0,1.0,0,0,0,0,8,nuc 
219,74.958,18,4.853,11,2.818,-1.378,0.0957762352941,0.198317681818,202.593,38.3523094791,0.0263157894737,0.047619047619,0,0.0277777777778,0.122807017544,0.0555555555556,2,0.427906976744,0.000932835820896,0.125,0,1,0,1.0,0,0,0,0,8,nuc 
228,75.912,27,5.746,12,2.967,-2.041,0.142348882353,0.254546113636,203.556,37.9689673259,0.00925925925926,0.0625,0,0.0188679245283,0.122807017544,0.0666666666667,2,0.464285714286,0.00144456482485,0.154761904762,0,1,0,1.0,0,0,0,0,8,nuc 
178,61.806,18,6.555,14,2.303,-1.704,0.113338470588,0.197163420455,203.734,36.2426458276,0.00925925925926,0.0666666666667,0,0.0411764705882,0.122807017544,0.0742857142857,2,0.459770114943,0.00176366843034,0.113095238095,0,1,0,0,0,0,0,0,8,nuc 
248,72.99,27,5.119,12,2.628,-2.799,0.0972247058824,0.200636931818,179.345,38.3651477869,0,0.047619047619,0.00657894736842,0.0163265306122,0.0877192982456,0.0489795918367,4,0.491803278689,0.0023088023088,0.113095238095,0,1,0,1.0,0,0,0,0,8,nuc 
258,62.934,0,5.389,12,2.864,-1.775,0.128161529412,0.220368784091,207.233,37.5582393819,0.0263157894737,0.0666666666667,0.00666666666667,0.0209205020921,0.122807017544,0.0627450980392,2,0.51968503937,0.000276625172891,0.130952380952,0,1,0,1.0,0,0,0,0,8,nuc 
246,68.49,18,5.119,11,2.628,-2.356,0.117963470588,0.209238306818,180.564,38.438388686,0,0.047619047619,0.00657894736842,0.0164609053498,0.0877192982456,0.0493827160494,3,0.50826446281,0.00291120815138,0.0952380952381,0,1,0,1.0,0,0,0,0,8,nuc 
252,63.886,18,5.311,13,2.746,-1.546,0.117497176471,0.217979681818,207.798,36.7940259355,0.0263157894737,0.0454545454545,0.00662251655629,0.021186440678,0.122807017544,0.0642570281124,2,0.508064516129,0.00227842333105,0.077380952381,0,1,0,1.0,0,0,0,0,8,nuc 
242,68.234,18,5.345,11,2.589,-1.863,0.130908294118,0.217792715909,210.936,39.0446041092,0.0263157894737,0.0454545454545,0,0.0221238938053,0.122807017544,0.100418410042,1,0.453781512605,0.00105513057241,0.130952380952,0,1,0,1.0,0,0,0,0,8,nuc 
227,72.234,27,5.168,10,2.474,-1.863,0.130908294118,0.226513602273,210.936,39.8760208969,0.0263157894737,0.0454545454545,0,0.0191387559809,0.122807017544,0.0848214285714,1,0.434977578475,0.000565610859729,0.130952380952,0,1,0,1.0,0,0,0,0,8,nuc 
250,73.234,6,4.844,11,2.474,-1.863,0.130908294118,0.224140147727,210.936,37.3968001585,0.0263157894737,0.0454545454545,0,0.012987012987,0.122807017544,0.0769230769231,1,0.467479674797,0.000763941940413,0.125,0,1,0,1.0,0,0,0,0,8,nuc 
250,74.564,18,6.58,11,2.746,-1.662,0.170249705882,0.237673761364,212.259,38.1331570732,0.0263157894737,0.0909090909091,0.00666666666667,0.0170212765957,0.140350877193,0.0688259109312,2,0.524390243902,0.00137899333487,0.107142857143,0,1,0,1.0,0,0,0,0,8,nuc 
224,62.066,27,5.651,16,4.877,-1.662,0.156845117647,0.227421977273,209.177,39.6241563727,0.0263157894737,0.0454545454545,0.00666666666667,0.0180995475113,0.122807017544,0.0950226244344,2,0.5,0.000860832137733,0.107142857143,0,1,0,1.0,0,0,0,0,8,nuc 
241,65.066,9,4.798,10,2.746,-1.546,0.127445705882,0.225612784091,208.523,37.469439097,0.0263157894737,0.0454545454545,0.00666666666667,0.0168067226891,0.122807017544,0.0588235294118,2,0.535864978903,0.00132485426603,0.107142857143,0,1,0,1.0,0,0,0,0,8,nuc 
254,63.066,18,5.19,12,2.746,-1.546,0.127445705882,0.238290272727,208.523,36.96597654,0.0263157894737,0.0454545454545,0.00666666666667,0.0199203187251,0.122807017544,0.0677290836653,2,0.492,0.000677659814773,0.125,0,1,0,1.0,0,0,0,0,8,nuc 
252,62.962,27,4.91,11,2.628,-2.712,0.153918470588,0.211907284091,184.813,38.1657649516,0.00446428571429,0.047619047619,0.00657894736842,0.0253164556962,0.0701754385965,0.0562248995984,2,0.560483870968,0.00167624521073,0.142857142857,0,1,0,1.0,0,0,0,0,8,nuc 
248,67.042,18,6.288,14,2.51,-2.527,0.116255941176,0.209240988636,186.566,38.7879803279,0.00344827586207,0.047619047619,0.00657894736842,0.0125523012552,0.0701754385965,0.0530612244898,3,0.532786885246,0.001443001443,0.113095238095,0,1,0,1.0,0,0,0,0,8,nuc 
242,64.882,18,5.001,12,2.628,-3.051,0.121280058824,0.219965704545,183.832,38.1192085,0.00505050505051,0.047619047619,0.00657894736842,0.0180995475113,0.0701754385965,0.0460251046025,2,0.529411764706,0.00148148148148,0.119047619048,0,1,0,1.0,0,0,0,0,8,nuc 
242,66.982,27,4.91,12,2.628,-2.522,0.116255941176,0.2121135,186.666,38.5250905294,0.00344827586207,0.047619047619,0.00657894736842,0.0167364016736,0.0701754385965,0.0502092050209,3,0.546218487395,0.00118518518519,0.119047619048,0,1,0,1.0,0,0,0,0,8,nuc 
412,63.15,18,5.622,14,4.915,-1.915,0.313403823529,0.313760386364,175.535,38.4306431863,0.0263157894737,0,0,0.00980392156863,0.0175438596491,0.0586797066015,3,0.497549019608,0.00141723356009,0.208333333333,0,0,0,0,0,0,0,0,8,nuc 
256,72.234,9,6.217,12,2.471,-1.863,0.130908294118,0.21667475,211.363,37.9889743016,0.0263157894737,0.0454545454545,0,0.00840336134454,0.122807017544,0.0671936758893,1,0.460317460317,0.000941619585687,0.119047619048,0,1,0,1.0,0,0,0,0,8,nuc 
248,82.796,36,4.571,14,1.774,-1.608,0.304525235294,0.216389772727,175.672,36.3970110984,0.00740740740741,0.0294117647059,0,0.0175438596491,0.0350877192982,0.0612244897959,1,0.504098360656,0.00185485740784,0.172619047619,0,1,0,0,0,0,0,0,0,nuc 
432,41.576,9,4.603,14,2.472,-3.351,0.0414125294118,0.207424829545,164.311,37.0134519393,0,0,0,0.0236406619385,0.0175438596491,0.04662004662,7,0.556074766355,0.000854579119784,0.220238095238,0,1,0,0,0,0,0,0,0,nuc 
210,49.78,45,6.277,13,3.175,-1.631,0.282902647059,0.256525420455,181.319,36.2086429903,0.0263157894737,0.0263157894737,0.00632911392405,0.0193236714976,0.122807017544,0.0821256038647,2,0.490291262136,0.000835421888053,0.172619047619,0,1,0,0,0,0,0,0,8,nuc 
232,75.62,24,0,12,2.293,-2.279,0.137740588235,0.21341375,204.829,38.4166720746,0.00925925925926,0.047619047619,0,0.00904977375566,0.105263157895,0.0698689956332,1,0.425438596491,0.00274382639062,0.125,0,1,0,0,0,0,0,0,8,nuc 
536,53.706,36,5.289,12,3.41,-2.088,0.384348882353,0.269373988636,184.48,37.5621493289,0.0142857142857,0,0,0.0190839694656,0.175438596491,0.06191369606,0,0.503759398496,0.0027750965251,0.172619047619,0,1,0,1.0,1.0,0,0,0,8,nuc 
367,66.568,18,6.154,12,2.648,-1.643,0.143064764706,0.197945965909,187.25,38.4759856474,0.0263157894737,0,0,0.0115273775216,0.0175438596491,0.0714285714286,4,0.446280991736,0.00131118881119,0.130952380952,0,1,0,0,0,0,0,0,8,nuc 
115,65.052,36,6.792,19,2.583,-3.415,0.0574195882353,0.181095329545,176.439,39.7916951441,0,0.103448275862,0,0.00892857142857,0.0,0.0178571428571,6,0.288288288288,0.0,0.194690265487,0,0,0,0,0,0,0,0,0,nuc 
473,44.424,9,4.253,13,2.547,-2.298,0.147782764706,0.252774147727,157.654,36.3726751855,0.0263157894737,0,0,0.0241758241758,0.0877192982456,0.0914893617021,2,0.560767590618,0.00171928727727,0.285714285714,0,1,0,1.0,0,0,0,0,8,nuc 
318,67.548,18,4.708,13,1.856,-3.24,0.239515764706,0.199952272727,172.812,38.083848242,0.0675675675676,0,0,0.0349206349206,0.122807017544,0.0380952380952,3,0.547770700637,0.00194931773879,0.25,0,1,0,0,0,0,0,0,0,nuc 
312,92.408,9,5.049,13,2.353,-1.595,0.218450941176,0.203167238636,193.36,35.4936343571,0.00714285714286,0,0,0.0200668896321,0.0175438596491,0.0517799352751,1,0.480519480519,0.000602288697049,0.130952380952,0,1,0,1.0,0,0,0,0,8,nuc 
311,92.688,9,5.373,13,3.189,-1.488,0.287221705882,0.168495875,178.762,34.5426315212,0.00925925925926,0,0,0.0292207792208,0.0350877192982,0.0487012987013,1,0.469055374593,0.000680272108844,0.208333333333,0,1,0,0,0,0,0,0,0,nuc 
258,93.434,9,2.222,11,1.902,-2.062,0.315171941176,0.185855465909,180.85,36.1576302126,0,0.0555555555556,0,0.0126050420168,0.0526315789474,0.0627450980392,3,0.393700787402,0.000813008130081,0.208333333333,0,1,0,1.0,0,0,0,0,8,nuc 
195,55.186,24,6.497,15,2.346,-1.937,0.312747764706,0.193770295455,175.43,36.3980327696,0.0405405405405,0.0571428571429,0,0.0222222222222,0.0877192982456,0.0677083333333,4,0.439790575916,0.000907441016334,0.130952380952,0,1,0,0,0,0,0,0,0,nuc 
243,41.136,12,4.735,17,2.433,-2.686,0.229357470588,0.212458920455,173.296,36.8615651715,0.027027027027,0,0,0.0258620689655,0.105263157895,0.0708333333333,5,0.476987447699,0.00131302521008,0.142857142857,0,1,0,0,0,0,0,0,0,nuc 
194,49.736,36,6.512,15,2.346,-1.937,0.312747764706,0.195239465909,172.316,36.4842092684,0.0405405405405,0.03125,0,0.0111111111111,0.0877192982456,0.0680628272251,4,0.436842105263,0.000502260170768,0.113095238095,0,1,0,0,0,0,0,0,0,nuc 
196,42.072,18,5.56,14,2.627,-1.152,0.286256529412,0.188527647727,165.589,37.3658709896,0.0405405405405,0.04,0,0.0163043478261,0.0877192982456,0.0777202072539,4,0.458333333333,0.00245786516854,0.142857142857,0,1,0,0,0,0,0,0,0,nuc 
188,63.37,24,6.759,15,2.287,-2.17,0.317171705882,0.186753852273,164.565,36.7299105489,0.0405405405405,0.0810810810811,0.00606060606061,0.0108108108108,0.0701754385965,0.0648648648649,5,0.407608695652,0.00139227288549,0.125,0,1,0,0,0,0,0,0,0,nuc 
193,49.412,18,5.651,13,2.732,-1.917,0.225898823529,0.175889909091,163.417,36.1748075397,0.0405405405405,0.0434782608696,0,0.0166666666667,0.0526315789474,0.0631578947368,4,0.465608465608,0.00160565189467,0.178571428571,0,1,0,0,0,0,0,0,0,nuc 
203,44.408,36,5.387,14,2.626,-1.611,0.288439294118,0.158897602273,172.849,36.4405650101,0.0405405405405,0,0,0.0314136125654,0.0526315789474,0.05,3,0.492462311558,0.00255754475703,0.208333333333,0,1,0,0,0,0,0,0,0,nuc 
168,46.61,18,5.427,12,2.093,-1.972,0.288437117647,0.204675488636,162.207,36.4911532439,0.0540540540541,0.027027027027,0,0.0134228187919,0.105263157895,0.0606060606061,3,0.493902439024,0.00117302052786,0.150602409639,0,1,0,0,0,0,0,0,0,nuc 
174,42.58,36,5.427,12,2.093,-1.838,0.253131588235,0.209460681818,169.615,35.9517118412,0.0405405405405,0.0434782608696,0.00662251655629,0.0233918128655,0.0701754385965,0.0877192982456,4,0.435294117647,0.00265654648956,0.136904761905,0,1,0,0,0,0,0,0,0,nuc 
189,46.596,27,4.373,13,2.979,-2.059,0.273615647059,0.162164863636,167.223,36.8374679459,0.027027027027,0.047619047619,0.00625,0.0229885057471,0.0701754385965,0.0860215053763,5,0.448648648649,0.00346020761246,0.119047619048,0,1,0,0,0,0,0,0,0,nuc 
186,41.408,36,6.633,12,2.433,-1.576,0.232449647059,0.191238306818,163.433,36.0788012198,0.027027027027,0.05,0,0.0116959064327,0.0877192982456,0.0655737704918,5,0.461538461538,0.00246565692145,0.10119047619,0,1,0,0,0,0,0,0,0,nuc 
189,40.716,27,5.17,14,2.479,-2.148,0.280050588235,0.214876181818,172.671,36.765957573,0.027027027027,0.047619047619,0,0.0297619047619,0.0526315789474,0.0752688172043,6,0.47027027027,0.00353669319187,0.142857142857,0,1,0,0,0,0,0,0,0,nuc 
174,46.998,27,7.32,13,3.354,-1.838,0.290551705882,0.217667193182,161.941,37.9029932412,0.0405405405405,0.0263157894737,0.00649350649351,0.0240963855422,0.157894736842,0.0760233918129,3,0.511764705882,0.00275197798418,0.10119047619,0,1,0,0,0,0,0,0,0,nuc 
189,78.626,27,6.733,16,2.453,-1.937,0.318073117647,0.222163409091,165.308,36.8078753838,0.0405405405405,0.0789473684211,0.00636942675159,0.0232558139535,0.0877192982456,0.0913978494624,4,0.52972972973,0.00344611528822,0.142857142857,0,1,0,0,0,0,0,0,0,nuc 
179,59.318,27,6.711,14,2.551,-1.567,0.315017411765,0.202190943182,185.941,36.5899375829,0.0405405405405,0.0571428571429,0.00666666666667,0.0125,0.105263157895,0.0738636363636,3,0.377142857143,0.00109529025192,0.0833333333333,0,1,0,0,0,0,0,0,0,nuc 
243,30.184,18,6.2,17,2.505,-2.283,0.360900588235,0.251357693182,170.514,36.5961975732,0.027027027027,0.030303030303,0,0.0171673819742,0.122807017544,0.0791666666667,1,0.539748953975,0.00111111111111,0.10119047619,0,1,0,0,0,0,0,0,0,nuc 
321,34.52,45,4.821,15,3.133,-1.529,0.259542294118,0.257572284091,171.226,37.1674392808,0.0263157894737,0.0344827586207,0.00636942675159,0.0133333333333,0.0877192982456,0.0786163522013,3,0.529968454259,0.00221483942414,0.14880952381,0,1,0,0,0,0,0,0,0,nuc 
338,41.048,27,5.729,16,2.584,-2.589,0.181320764706,0.240066943182,164.573,35.6140792754,0.0135135135135,0,0,0.0328358208955,0.0350877192982,0.0626865671642,3,0.577844311377,0.0020964360587,0.220238095238,0,1,0,0,0,0,0,0,0,nuc 
261,37.212,18,4.845,13,2.944,-2.32,0.296050529412,0.194957375,157.181,36.1566138327,0.00285714285714,0,0,0.0542635658915,0.105263157895,0.0891472868217,1,0.579766536965,0.00285087719298,0.208333333333,0,1,0,0,0,0,0,0,0,nuc 
246,39.58,27,5.803,14,3.194,-2.222,0.171534823529,0.222671272727,155.091,36.3876659793,0.0405405405405,0,0,0.0578512396694,0.122807017544,0.0781893004115,3,0.566115702479,0.00137061403509,0.202380952381,0,1,0,0,0,0,0,0,0,nuc 
239,38.84,18,6.686,16,2.508,-2.116,0.206746117647,0.235173261364,166.821,38.2793009234,0.0540540540541,0,0,0.0220264317181,0.0877192982456,0.0677966101695,4,0.510638297872,0.00101471334348,0.154761904762,0,1,0,0,0,0,0,0,0,nuc 
246,36.22,18,5.713,18,2.508,-2.378,0.298710882353,0.227262795455,165.686,38.3023276198,0.0540540540541,0.0277777777778,0,0.0172413793103,0.0877192982456,0.0617283950617,5,0.5,0.001295672454,0.154761904762,0,1,0,0,0,0,0,0,0,nuc 
236,34.904,24,5.121,14,2.433,-2.36,0.262441235294,0.206165761364,181.384,36.7563560647,0.0405405405405,0.04,0,0.0176991150442,0.105263157895,0.0557939914163,2,0.534482758621,0.00200688073394,0.0892857142857,0,1,0,0,0,0,0,0,0,nuc 
229,37.648,27,5.664,15,3.101,-1.82,0.326467882353,0.228118511364,164.383,36.4789467378,0.0405405405405,0,0,0.0179372197309,0.122807017544,0.0796460176991,3,0.488888888889,0.00168067226891,0.10119047619,0,1,0,0,0,0,0,0,0,nuc 
267,53.976,27,5.873,14,2.626,-2.198,0.283665117647,0.210852545455,173.578,37.6475895551,0.0263157894737,0.047619047619,0,0.0235294117647,0.0701754385965,0.0681818181818,3,0.486692015209,0.00202429149798,0.160714285714,0,1,0,0,0,0,0,0,0,nuc 
197,50.478,27,3.625,16,2.8,-2.066,0.313222058824,0.204992920455,184.553,36.4808232798,0.0405405405405,0.0285714285714,0.00621118012422,0.0277777777778,0.0877192982456,0.0569948186528,4,0.497409326425,0.00156936597615,0.107142857143,0,1,0,0,0,0,0,0,0,nuc 
175,36.812,12,5.751,13,2.447,-2.001,0.122631,0.225671238636,183.715,34.5935257018,0.027027027027,0,0,0.0581395348837,0.0526315789474,0.0755813953488,1,0.584795321637,0.00226244343891,0.154761904762,0,1,0,0,0,0,0,0,0,nuc 
175,63.086,24,5.245,13,2.428,-2.208,0.269082941176,0.190914136364,179.683,38.1129129708,0.027027027027,0.030303030303,0,0.0320512820513,0.0701754385965,0.0523255813953,4,0.485380116959,0.00126582278481,0.142857142857,0,1,0,0,0,0,0,0,0,nuc 
57,36.204,6,0,11,1.831,-1.199,0.0911201764706,0.259795690909,187.354,38.9187938113,0.00588235294118,0.047619047619,0,0.0263157894737,0.037037037037,0.0740740740741,3,0.509433962264,0.0061919504644,0.127272727273,0,0,0,0,0,0,0,0,0,nuc 
415,66.806,36,4.795,13,4.221,-1.479,0.276998882353,0.293310034091,176.745,38.3160538954,0,0,0,0.00503778337531,0.0877192982456,0.0582524271845,2,0.506082725061,0.00210970464135,0.208333333333,0,0,0,0,0,0,0,0,8,nuc 
314,69.374,36,4.77,15,2.322,-1.06,0.138712882353,0.208748306818,199.38,40.5040975484,0.0135135135135,0.0833333333333,0,0.0130293159609,0.0175438596491,0.0900321543408,2,0.4,0.0016166696605,0.0952380952381,0,1,0,0,0,0,0,0,8,nuc 
310,71.27,36,6.364,15,2.271,-1.137,0.131994705882,0.228070193182,206.41,40.504628549,0.0263157894737,0.0833333333333,0,0.013698630137,0.0526315789474,0.0846905537459,1,0.401960784314,0.00236751047168,0.10119047619,0,1,0,0,0,0,0,0,8,nuc 
253,72.066,6,6.078,12,2.765,-1.546,0.127445705882,0.209141284091,208.326,37.9425171566,0.0263157894737,0.0454545454545,0,0.00851063829787,0.122807017544,0.064,2,0.441767068273,0.00113430127042,0.136904761905,0,1,0,1.0,0,0,0,0,8,nuc 
179,48.754,9,4.708,14,2.628,-3.364,0.190362235294,0.219934977273,179.711,36.3205805143,0,0,0.00653594771242,0.0184049079755,0.0175438596491,0.0397727272727,2,0.52,0.00140712945591,0.136904761905,0,1,0,0,0,0,0,0,8,nuc 
902,78.026,27,4.297,15,1.907,-2.16,0.137667764706,0.191057965909,174.939,38.2678620512,0,0.037037037037,0,0.0202702702703,0.0175438596491,0.0734149054505,3,0.455456570156,0.00220458553792,0.202380952381,0,1,0,0,0,0,0,0,8,nuc 
