@RELATION /share/usr/briese/Pythonscrips/models/bacello_animals_model_features.arff
@ATTRIBUTE size numeric 
@ATTRIBUTE Mono_NLS_signal26 numeric 
@ATTRIBUTE Mip_signal13 numeric 
@ATTRIBUTE AutoCorrelatuion|d=3|1-20|hydrophob numeric 
@ATTRIBUTE AutoCorrelatuion|d=5|1-30|charge numeric 
@ATTRIBUTE AutoCorrelatuion|d=1|1--1|charge numeric 
@ATTRIBUTE Paacount|d=3|1-30|leucine|L numeric 
@ATTRIBUTE letterCount|1-30|C|aminoacid numeric 
@ATTRIBUTE maxPaacountNormed|-30--1|cysteine|C numeric 
@ATTRIBUTE maxPaacountNormed|1-90|hydrophob_very|2 numeric 
@ATTRIBUTE letterCountNormed|1-20|1|charged numeric 
@ATTRIBUTE maxPaacount|-100--1|structure_none|0 numeric 
@ATTRIBUTE maxPaacount|1--1|structure_sheet|2 numeric 
@ATTRIBUTE prosite_clust_cyt numeric 
@ATTRIBUTE prosite_clust_mem numeric 
@ATTRIBUTE 0005739 numeric 
@ATTRIBUTE 0005634 numeric 
@ATTRIBUTE 0016740 numeric 
@ATTRIBUTE 0005576 numeric 
@ATTRIBUTE go_one numeric 
@ATTRIBUTE response {cyt,mTP,nuc,SR} 
 
@DATA 
1073,45.17,-1.736,0.2311006875,36.6468968333,36.1471064121,0.0384615384615,0,0,0.0568181818182,0.0246913580247,0.1,0.0413922859831,0,0,0,1.0,0,0,8,nuc 
1518,53.166,-2.216,0.2850345625,41.3263341667,36.9735678964,0.0,0,0,0.0689655172414,0.0291262135922,0.1625,0.0389696169089,0,0,1.0,1.0,0,0,8,nuc 
601,34.408,-1.784,0.1779396875,35.9151835833,36.0505342826,0.0,0,0,0.0795454545455,0.0615384615385,0.0975609756098,0.053264604811,0,0,0,1.0,0,0,8,nuc 
723,75.946,-2.129,0.2473106875,32.6952665833,36.2128149667,0.0,4,0,0.0795454545455,0.0103092783505,0.0975609756098,0.0580736543909,0,0,0,1.0,0,0,8,nuc 
3969,101.964,-1.747,0.1891530625,45.9710946667,38.1143688911,0.0,1,0.0185185185185,0.0227272727273,0.0,0.0731707317073,0.0459132189707,0,0,0,1.0,1.0,0,8,nuc 
691,51.196,-2.215,0.1306701875,28.42575625,34.964606202,0.0,0,0,0.102272727273,0.0380952380952,0.244444444444,0.0383480825959,0,0,0,1.0,0,0,8,nuc 
51,78.668,-0.336,0.125387125,63.09378,67.4118816667,0.0,4,0.0357142857143,0.0408163265306,0.0,0.0833333333333,0.0625,0,0,0,0,0,0,0,nuc 
107,186.54,-1.449,0.1310935,39.2073516667,64.6651889038,0.0,0,0.00724637681159,0.0227272727273,0.25,0.0515463917526,0.0210526315789,0,0,0,1.0,0,0,0,nuc 
68,107.892,0.119,0.02504025,68.39250225,64.6582756923,0.0,0,0,0.00175438596491,0.0,0.0833333333333,0,0,0,0,0,0,0,0,nuc 
112,130.658,-3.378,0.1619031875,32.0901863333,51.4724938991,0.0,1,0.00526315789474,0.0114942528736,0.125,0.134020618557,0.0549450549451,0,0,0,0,0,0,0,nuc 
62,204.176,-0.089,0.136685,63.0275125,74.6431903051,0.0384615384615,2,0.0357142857143,0.05,0.0,0.0425531914894,0.0952380952381,0,0,0,0,0,0,0,nuc 
102,43.264,-3.006,0.155042625,38.4238378333,30.0195373939,0.0,1,0,0.0568181818182,0.03125,0.39175257732,0.0232558139535,0,0,0,1.0,0,0,0,nuc 
84,200.95,-0.839,0.058894,62.8147866667,67.6810500741,0.0,6,0.0357142857143,0.0487804878049,0.0,0.0579710144928,0.121621621622,0,0,0,0,0,0,0,nuc 
707,49.72,-3.093,0.1878785,31.2626453333,36.3030068011,0.0384615384615,0,0,0.0227272727273,0.04,0.175,0.0262390670554,0,0,0,1.0,0,0,8,nuc 
758,45.704,-2.655,0.14754,30.71377625,36.2792801086,0.0,0,0.0128205128205,0.0340909090909,0.0298507462687,0.137931034483,0.0557768924303,0,0,0,1.0,0,0,8,nuc 
399,60.034,-1.558,0.244312375,32.4425015,36.8873821338,0.0,1,0,0.0454545454545,0.0526315789474,0.0842105263158,0.025641025641,0,0,0,1.0,0,0,8,nuc 
388,71.602,-1.119,0.376723875,32.5255776667,38.1778943974,0.0,0,0,0.0795454545455,0.0384615384615,0.104166666667,0.0363636363636,0,0,0,1.0,0,0,8,nuc 
335,62.126,-1.921,0.3075970625,32.2824705833,37.4764652139,0.0,1,0,0.0454545454545,0.111111111111,0.215053763441,0.0509554140127,0,0,0,1.0,0,0,8,nuc 
443,63.576,-3.189,0.3199169375,31.8687997917,37.886924025,0.0,0,0,0.0113636363636,0.0416666666667,0.1375,0.0281690140845,0,0,0,1.0,0,0,8,nuc 
242,116.822,-1.468,0.34321175,32.72931125,41.0385208033,0.0,1,0,0.0227272727273,0.0,0.123711340206,0.063025210084,0,0,0,1.0,0,0,8,nuc 
390,64.514,-2.337,0.172469375,29.3762869167,35.0577005039,0.0,1,0,0.0340909090909,0.0833333333333,0.305882352941,0.0510752688172,0,0,0,1.0,0,0,8,nuc 
282,93.934,-2.369,0.354375125,33.7287145,38.3174456559,0.0,0,0,0.0454545454545,0.0344827586207,0.121951219512,0.0254545454545,0,0,0,1.0,0,0,8,nuc 
153,105.558,-2.625,0.12562875,32.2160466667,40.0173387467,0.0,1,0,0.0172413793103,0.0,0.0860215053763,0.0738255033557,0,0,0,1.0,0,0,8,nuc 
338,70.696,-2.503,0.3076435625,30.0831047083,38.7339115134,0.0,2,0,0.0229885057471,0.1,0.111111111111,0.033033033033,0,0,0,1.0,0,0,8,nuc 
342,52.166,-2.408,0.2436593125,28.871881,37.809526705,0.0,0,0,0.0340909090909,0.0666666666667,0.136842105263,0.0401234567901,0,0,0,1.0,0,0,8,nuc 
256,73.748,-2.333,0.271174375,32.5594593333,38.2051146443,0.0,1,0,0.0454545454545,0.153846153846,0.127659574468,0.0740740740741,0,0,0,1.0,0,0,8,nuc 
785,110.642,-2.005,0.3809366875,39.155106,38.1955344348,0.0384615384615,0,0,0.102272727273,0.0215053763441,0.0978260869565,0.0611979166667,0,0,0,1.0,0,0,0,nuc 
390,45.872,-2.145,0.1209915,47.279634,36.1763781214,0.0,0,0,0.0909090909091,0.0185185185185,0.228260869565,0.0727272727273,0,0,0,1.0,0,0,2,nuc 
894,84.726,-1.306,0.1555916875,35.4615993333,37.3736893401,0.0,0,0,0.0568181818182,0.0212765957447,0.18085106383,0.0431818181818,0,0,0,1.0,0,0,8,nuc 
491,35.0,-2.109,0.2376989375,35.1471381667,35.7595321004,0.0,0,0,0.0795454545455,0.046875,0.1625,0.0438413361169,0,0,0,1.0,0,0,8,nuc 
363,51.928,-2.113,0.189653,34.9758824167,37.4388894833,0.0,2,0,0.113636363636,0.0769230769231,0.247058823529,0.0740740740741,1,0,0,1.0,0,0,8,nuc 
347,103.306,-2.685,0.1581303125,34.164844,38.0923222616,0.0,1,0,0.0229885057471,0.1,0.0978260869565,0.0524781341108,0,0,0,1.0,0,0,8,nuc 
463,56.716,-4.53,0.17998125,33.8273708333,39.1442075826,0.0,0,0,0.0227272727273,0.0,0.158536585366,0.0177777777778,0,0,0,1.0,0,0,2,nuc 
665,47.27,-1.685,0.132725375,41.9178010417,38.7518816888,0.0,1,0,0.0344827586207,0.0125,0.129032258065,0.0353302611367,1,0,1.0,1.0,0,0,2,nuc 
1232,75.822,-1.1,0.22382,41.3503635833,36.3938512254,0.0,2,0,0.136363636364,0.00990099009901,0.1875,0.0437654830718,1,0,1.0,1.0,0,0,2,nuc 
512,47.56,-2.069,0.2929671875,31.4727014583,37.7821677269,0.0,1,0,0.0909090909091,0.102040816327,0.103092783505,0.0622489959839,0,0,0,1.0,0,0,8,nuc 
416,33.956,-2.404,0.2148703125,35.3484655,38.0307993366,0.0,1,0,0.0795454545455,0.0769230769231,0.116279069767,0.0388349514563,0,0,0,1.0,0,0,8,nuc 
362,24.784,-1.189,0.3933325625,30.2074835833,37.9312750418,0.0384615384615,0,0.0128205128205,0.0454545454545,0.0277777777778,0.0697674418605,0.0375722543353,0,0,0,1.0,0,0,8,nuc 
474,28.4,-1.644,0.36270425,38.1910855,38.2916495669,0.0,0,0.0128205128205,0.0227272727273,0.0238095238095,0.0721649484536,0.0455531453362,0,0,0,1.0,0,0,8,nuc 
457,29.376,-1.78,0.2999620625,35.2589159167,37.9708571057,0.0,0,0.0128205128205,0.0568181818182,0.0,0.0824742268041,0.0618101545254,0,0,0,1.0,0,0,8,nuc 
283,27.092,-2.646,0.3357709375,29.6885711667,37.0265643571,0.0384615384615,1,0.025641025641,0.0909090909091,0.075,0.0652173913043,0.0561797752809,0,0,0,1.0,0,0,8,nuc 
481,46.204,-2.272,0.317376,32.4055693333,37.255053113,0.0,4,0,0.0681818181818,0.0322580645161,0.164948453608,0.0543933054393,0,0,1.0,1.0,0,0,8,nuc 
647,39.264,-2.999,0.20932425,33.0187785833,35.6919118276,0.0,2,0,0.0795454545455,0.0253164556962,0.153846153846,0.0366242038217,0,0,1.0,1.0,0,0,8,nuc 
502,47.448,-1.672,0.2700536875,34.4130534167,37.5079205431,0.0,0,0,0.0454545454545,0.0196078431373,0.296703296703,0.0342052313883,0,0,0,1.0,0,0,8,nuc 
631,42.936,-2.717,0.1342220625,23.9978153333,36.9032639347,0.0,0,0,0.147727272727,0.0744680851064,0.136363636364,0.0508196721311,0,0,0,0,0,0,0,nuc 
608,70.632,-3.679,0.0989855,21.03308875,37.3692230496,0.0,0,0,0.113636363636,0.0927835051546,0.105263157895,0.0500834724541,0,0,0,1.0,0,0,0,nuc 
732,37.984,-0.835,0.339271,31.6350724167,35.5617452359,0.0,1,0,0.125,0.00840336134454,0.175,0.0610263522885,0,0,0,0,0,0,0,nuc 
635,52.844,-3.053,0.1509338125,35.94873025,36.3281904652,0.0,0,0,0.00574712643678,0.0333333333333,0.236559139785,0.0385852090032,0,0,0,1.0,0,0,8,nuc 
693,54.67,-1.967,0.1835153125,34.08229775,36.7887464478,0.0,0,0,0.0454545454545,0.0568181818182,0.0760869565217,0.0468521229868,0,0,0,1.0,0,0,0,nuc 
405,46.502,-2.403,0.198503125,33.1885814167,36.3509752065,0.0,0,0,0.125,0.0727272727273,0.252631578947,0.0911392405063,1,0,0,1.0,1.0,0,8,nuc 
2248,131.592,-3.087,0.2934404375,27.8673645833,37.1177909403,0.0,0,0,0.0340909090909,0.0149812734082,0.105882352941,0.058403923317,0,0,0,0,0,0,0,nuc 
142,41.03,-3.849,0.315829875,32.23808,38.5419888417,0.0,1,0,0.0229885057471,0.0588235294118,0.123595505618,0.0583941605839,0,0,0,1.0,0,0,8,nuc 
962,78.746,-2.133,0.1248876875,29.893105,37.7883045422,0.0,0,0,0.0454545454545,0.0434782608696,0.216494845361,0.0552603613177,0,0,0,0,0,0,0,nuc 
772,75.948,-2.615,0.1016084375,32.562825,36.1749691782,0.0,0,0,0.0172413793103,0.0373831775701,0.0918367346939,0.0528401585205,0,0,0,1.0,0,0,0,nuc 
382,43.968,-2.284,0.150935625,30.319202125,36.6362494142,0.0,0,0,0.102272727273,0.0851063829787,0.2,0.0505319148936,1,0,0,1.0,0,0,8,nuc 
127,28.284,-2.707,0.2393566875,35.3086725,36.4448760484,0.0,0,0,0.125,0.125,0.113636363636,0.0672268907563,1,0,0,1.0,0,0,8,nuc 
164,41.068,-1.714,0.2080929375,36.5930861667,40.5758646335,0.0,0,0,0.0232558139535,0.15,0.154639175258,0.0394736842105,0,0,0,1.0,0,0,8,nuc 
370,44.666,-1.778,0.214848,27.5938035833,36.771936951,0.0,0,0,0.0340909090909,0.0769230769231,0.184782608696,0.0384615384615,0,0,0,1.0,0,0,8,nuc 
165,102.478,-2.721,0.07901375,32.5825476667,38.6865972469,0.0,0,0,0.015503875969,0.241379310345,0.214285714286,0.0326797385621,0,0,0,1.0,0,0,8,nuc 
636,99.522,-2.341,0.21092025,44.4091670833,38.9509643886,0.0,1,0,0.0287356321839,0.0434782608696,0.235294117647,0.0633914421553,0,0,0,1.0,1.0,0,8,nuc 
580,40.804,-1.808,0.2349460625,34.5639119167,38.214694357,0.0384615384615,0,0,0.0454545454545,0.0243902439024,0.103448275862,0.0601769911504,0,0,0,1.0,0,0,8,nuc 
812,103.786,-1.905,0.1568951875,24.4111553333,36.3538467639,0.0384615384615,0,0,0.102272727273,0.036496350365,0.265306122449,0.063051702396,0,0,0,1.0,0,0,8,nuc 
735,52.19,-3.661,0.2343125,27.6687403333,37.9093799522,0.0,0,0,0.0229885057471,0.039603960396,0.155555555556,0.0656634746922,0,0,0,1.0,0,0,8,nuc 
290,31.964,-1.071,0.2068474375,33.73676,34.3933512439,0.0,0,0,0.181818181818,0.0238095238095,0.104166666667,0.0553505535055,0,0,0,0,0,0,0,nuc 
321,49.562,-1.72,0.32811625,31.3221439167,36.4920432327,0.0,1,0,0.0909090909091,0.063829787234,0.117647058824,0.0891089108911,1,0,0,1.0,0,0,8,nuc 
492,89.0,-3.002,0.1260169375,37.9115045833,41.5260985583,0.0384615384615,0,0,0.0227272727273,0.0655737704918,0.239130434783,0.0490797546012,0,0,0,1.0,0,0,8,nuc 
365,60.648,-2.134,0.146389125,50.3362235,39.4509557431,0.0,0,0,0.125,0.0322580645161,0.243902439024,0.0387811634349,0,0,0,1.0,0,0,8,nuc 
521,62.63,-2.267,0.1136656875,48.797456,36.924174749,0.0,0,0,0.113636363636,0.0444444444444,0.202127659574,0.0444874274662,0,0,0,1.0,0,0,8,nuc 
3664,130.284,-1.594,0.2028938125,37.5783583333,37.4245833505,0.0,0,0,0.0681818181818,0.00769230769231,0.188235294118,0.0429313645064,0,0,0,1.0,0,0,8,nuc 
377,75.334,-3.275,0.3047283125,29.6877833333,37.1385883342,0.0384615384615,2,0,0.0227272727273,0.1,0.252747252747,0.0521978021978,0,0,1.0,1.0,0,0,8,nuc 
517,55.456,-2.772,0.210659875,33.61593,35.7391782607,0.0,3,0,0.102272727273,0.0253164556962,0.2875,0.0703125,0,0,0,1.0,0,0,8,nuc 
591,47.576,-2.883,0.30543675,36.2149558333,38.0420745918,0.0,0,0,0.0287356321839,0.0588235294118,0.106382978723,0.0511945392491,0,0,0,1.0,0,0,0,nuc 
542,67.272,-2.328,0.1736738125,44.6709051667,36.8801757551,0.0,0,0,0.0227272727273,0.020202020202,0.0875,0.0478927203065,0,0,0,0,0,0,0,nuc 
1360,81.146,-1.948,0.3316364375,38.0638382917,37.1236126279,0.0,0,0,0.0113636363636,0.00512820512821,0.113402061856,0.0575221238938,0,0,0,1.0,0,0,8,nuc 
773,54.644,-0.922,0.2729029375,43.7544410833,34.7078528156,0.0,0,0,0.125,0.0,0.260869565217,0.05859375,0,0,0,0,0,0,0,nuc 
297,38.89,-2.559,0.2803199375,34.8419801667,40.3860452449,0.0,0,0,0.0340909090909,0.0952380952381,0.0824742268041,0.0308219178082,0,0,0,1.0,0,0,8,nuc 
217,49.928,-1.235,0.155567625,48.4911508333,38.0891606028,0.0,0,0,0.0271317829457,0.0384615384615,0.125,0.0628019323671,0,0,0,1.0,0,0,2,nuc 
206,85.76,-2.541,0.167677125,33.3280533333,38.9755768818,0.0384615384615,0,0,0.0114942528736,0.185185185185,0.0963855421687,0.045,0,0,0,1.0,0,0,8,nuc 
757,109.38,-2.836,0.0707626875,26.22346,36.8008920053,0.0,0,0,0.0568181818182,0.0654205607477,0.0989010989011,0.0551816958277,0,0,0,1.0,0,0,8,nuc 
743,88.978,-2.882,0.129122875,24.7739075,36.8478382027,0.0384615384615,0,0,0.0454545454545,0.0618556701031,0.105882352941,0.06275579809,0,0,0,1.0,0,0,8,nuc 
657,51.108,-2.396,0.1691516875,22.6322003333,38.0886235306,0.0,0,0.00490196078431,0.0227272727273,0.0481927710843,0.10752688172,0.0455974842767,0,0,0,1.0,0,0,0,nuc 
464,49.232,-2.027,0.2569839375,29.5538085,36.8839374967,0.0,3,0,0.102272727273,0.0298507462687,0.133333333333,0.0433839479393,0,0,0,1.0,0,0,2,nuc 
717,50.396,-2.149,0.2213010625,27.4701518333,35.7703091415,0.0,0,0,0.0909090909091,0.0337078651685,0.164948453608,0.0468085106383,0,0,0,1.0,0,0,2,nuc 
329,64.486,-2.166,0.1749629375,30.1715495833,36.3394713006,0.0,0,0,0.015503875969,0.0681818181818,0.182795698925,0.0868167202572,0,0,0,1.0,0,0,8,nuc 
319,94.026,-2.04,0.260350625,30.2636673333,37.3258848481,0.0,1,0,0.0681818181818,0.0888888888889,0.302325581395,0.0384615384615,0,0,0,1.0,0,0,8,nuc 
332,65.87,-2.886,0.1899995625,33.7287191667,36.8985853343,0.0,0,0,0.0116279069767,0.0625,0.164835164835,0.0473186119874,0,0,0,1.0,0,0,8,nuc 
183,67.49,-3.051,0.1209248125,31.1484111667,34.4709752944,0.0,0,0,0.113636363636,0.146341463415,0.265306122449,0.0493827160494,0,0,0,1.0,1.0,0,8,nuc 
2517,71.98,-2.214,0.237036375,38.6959644583,38.0036486591,0.0,0,0,0.0454545454545,0.0031847133758,0.195652173913,0.0326953748006,0,0,0,1.0,0,0,0,nuc 
389,46.154,-2.109,0.263181875,33.8557593333,40.8123290363,0.0,2,0,0.102272727273,0.0697674418605,0.177777777778,0.0293333333333,0,0,0,0,0,0,8,nuc 
331,41.116,-2.914,0.3310114375,41.9080156667,36.8529438079,0.0,0,0.0128205128205,0.0909090909091,0.025641025641,0.1875,0.0457317073171,0,0,0,0,0,0,0,nuc 
605,28.44,-1.737,0.179721375,38.7799744167,38.3512804668,0.0,1,0.00595238095238,0.0795454545455,0.0363636363636,0.0941176470588,0.0638655462185,0,0,0,0,0,0,0,nuc 
1531,25.42,-2.066,0.26008275,30.0489604167,34.3559835641,0.0,0,0,0.0454545454545,0.0325203252033,0.234567901235,0.0456047587574,0,0,0,1.0,0,0,7,nuc 
373,54.818,-2.944,0.1859456875,33.173092,35.8703842081,0.0,1,0,0.0402298850575,0.0181818181818,0.131868131868,0.0357142857143,0,0,0,1.0,0,0,8,nuc 
1104,43.97,-2.052,0.225494625,39.0018758333,37.8725335204,0.0,1,0,0.113636363636,0.0241935483871,0.168674698795,0.0772769089236,0,0,0,1.0,0,0,0,nuc 
690,64.256,-2.848,0.312093625,31.4068686667,37.6099414454,0.0,0,0,0.0454545454545,0.0581395348837,0.125,0.0696296296296,0,0,0,0,0,0,0,nuc 
273,51.612,-1.777,0.2900256875,27.0689566667,37.7445825889,0.0,0,0,0.0227272727273,0.0909090909091,0.149425287356,0.0383141762452,0,0,0,1.0,0,0,8,nuc 
234,46.47,-2.345,0.1842505,40.543996625,38.48230571,0.0,0,0,0.0340909090909,0.1,0.129032258065,0.0434782608696,0,0,0,1.0,0,0,8,nuc 
594,27.084,-2.261,0.14571475,40.439315,38.3152607394,0.0,1,0,0.0795454545455,0.0169491525424,0.105882352941,0.0416666666667,0,0,0,1.0,0,0,8,nuc 
933,98.472,-2.295,0.096874875,39.1622925,36.7968185645,0.0,1,0,0.0193798449612,0.0183486238532,0.0987654320988,0.0535519125683,0,0,0,1.0,0,0,8,nuc 
601,31.318,-3.23,0.233755125,34.25861375,36.4763820569,0.0,1,0,0.0340909090909,0.0172413793103,0.123456790123,0.0473773265651,0,0,0,1.0,0,0,8,nuc 
237,30.608,-1.972,0.31816225,32.65213925,38.1028027265,0.0,0,0,0.0344827586207,0.0967741935484,0.119565217391,0.0266666666667,0,0,0,1.0,0,0,8,nuc 
282,81.852,-2.552,0.0743750625,46.74130625,32.2823884229,0.0,0,0,0.0454545454545,0.0194174757282,0.365591397849,0.0189393939394,0,0,0,1.0,0,0,7,nuc 
406,78.448,-1.852,0.0932375,43.0576815,29.7424121092,0.0,0,0,0.0229885057471,0.0129032258065,0.344444444444,0.0207792207792,0,0,0,1.0,0,0,7,nuc 
713,114.64,-2.296,0.221189125,35.30608075,35.6952203268,0.0,0,0,0.0454545454545,0.00584795321637,0.0625,0.0344827586207,0,0,0,1.0,0,0,0,nuc 
486,34.136,-2.695,0.2785818125,33.0973068333,38.959070383,0.0384615384615,0,0,0.0227272727273,0.0555555555556,0.123595505618,0.0275423728814,0,0,0,1.0,0,0,8,nuc 
1081,46.308,-3.091,0.1570278125,26.9929833333,34.9176427199,0.0,0,0,0.0909090909091,0.0405405405405,0.277108433735,0.0430711610487,0,0,0,1.0,0,0,8,nuc 
861,48.458,-1.287,0.1964870625,47.7692475,39.1658872564,0.0,0,0,0.125,0.0,0.134146341463,0.0546967895363,0,0,0,1.0,0,0,8,nuc 
715,64.576,-1.289,0.25464075,41.0150378333,36.7383134326,0.0,1,0,0.113636363636,0.0,0.104166666667,0.0661870503597,0,0,0,0,0,0,0,nuc 
436,49.612,-1.866,0.18766625,42.8722226667,36.8175909838,0.0,2,0,0.136363636364,0.0208333333333,0.149425287356,0.0506024096386,0,0,0,1.0,0,0,8,nuc 
252,59.554,-1.828,0.238558125,37.7889354167,38.0587628394,0.0,0,0,0.125,0.0857142857143,0.152941176471,0.0708333333333,0,0,0,1.0,0,0,8,nuc 
2716,82.064,-4.999,0.1605113125,34.83158275,36.9486051906,0.0,0,0,0.00174216027875,0.00571428571429,0.142857142857,0.0304154302671,0,0,0,1.0,0,0,8,nuc 
371,44.588,-2.276,0.151385,34.459754125,37.5161409103,0.0384615384615,1,0,0.0459770114943,0.133333333333,0.156626506024,0.0418994413408,0,0,0,1.0,0,0,8,nuc 
267,37.512,-0.947,0.2314599375,37.93005725,38.919546803,0.0,2,0,0.0681818181818,0.0,0.120481927711,0.06463878327,0,0,0,1.0,0,0,8,nuc 
292,48.264,-2.892,0.2095718125,38.1954208333,39.0351388651,0.0,2,0.0128205128205,0.0568181818182,0.0357142857143,0.113402061856,0.0905797101449,0,0,0,1.0,0,0,8,nuc 
680,55.364,-2.509,0.264772875,32.2727329167,36.2409606736,0.0,2,0,0.0795454545455,0.027397260274,0.16049382716,0.0683506686478,0,0,1.0,1.0,0,0,8,nuc 
751,92.15,-2.701,0.0973138125,32.6576113333,36.4713512807,0.0,1,0,0.0795454545455,0.0512820512821,0.176470588235,0.0451436388509,0,0,0,1.0,0,0,8,nuc 
1015,72.07,-1.662,0.1766560625,43.5022757917,37.7248890395,0.0,2,0,0.0681818181818,0.021897810219,0.0875,0.062124248497,0,0,0,1.0,1.0,0,8,nuc 
583,79.282,-0.621,0.103739875,45.1245691667,37.9171772207,0.0,0,0,0.0227272727273,0.0138888888889,0.0888888888889,0.0496453900709,1,0,0,1.0,1.0,0,8,nuc 
440,34.08,-3.128,0.286118,37.60959125,38.5188722265,0.0,0,0,0.0795454545455,0.0666666666667,0.172413793103,0.064367816092,0,0,0,1.0,0,0,8,nuc 
857,53.43,-2.121,0.3495995625,34.4012404167,36.7685508958,0.0384615384615,1,0,0.0454545454545,0.0,0.2375,0.0469483568075,0,0,0,1.0,0,0,8,nuc 
1689,140.228,-1.594,0.1240436875,34.7534273333,37.345601876,0.0,0,0,0.0681818181818,0.00796812749004,0.13829787234,0.0459976105137,1,0,0,0,0,0,0,nuc 
430,57.498,-2.978,0.2272901875,37.4497087083,36.9015795738,0.0,0,0,0.0795454545455,0.0425531914894,0.21686746988,0.0566037735849,0,0,0,1.0,0,0,8,nuc 
344,63.164,-0.979,0.26913275,35.4527150833,37.1162156745,0.0,2,0,0.159090909091,0.025,0.231578947368,0.0766961651917,0,0,0,1.0,0,0,8,nuc 
229,38.728,-1.773,0.28147725,34.6432975833,32.9309930619,0.0384615384615,1,0,0.0862068965517,0.05,0.130952380952,0.107981220657,0,0,0,1.0,0,0,8,nuc 
498,103.752,-3.656,0.16396125,32.2296079167,36.3617006606,0.0,0,0,0.0454545454545,0.0181818181818,0.152173913043,0.04158004158,0,0,0,1.0,0,0,8,nuc 
184,40.156,-1.538,0.32797175,34.3478686667,37.0398472707,0.0,1,0,0.0568181818182,0.0384615384615,0.132653061224,0.072625698324,0,0,0,1.0,0,0,8,nuc 
716,85.096,-1.933,0.162514375,38.5809374167,36.8247398485,0.0,0,0,0.0229885057471,0.0,0.247422680412,0.0272988505747,0,0,0,0,0,0,0,nuc 
1012,51.878,-2.817,0.1054554375,32.8529510833,36.9385964589,0.0,0,0,0.0232558139535,0.05,0.197674418605,0.033966033966,0,0,0,1.0,0,0,8,nuc 
110,27.584,-2.129,0.2355564375,39.6195685,37.6354474019,0.0,4,0,0.147727272727,0.0714285714286,0.0875,0.175824175824,0,0,0,1.0,0,0,0,nuc 
78,69.354,-0.546,0.074702625,61.8723740417,62.30861268,0.0,0,0,0.00277777777778,0.0,0.078125,0.0172413793103,0,0,0,0,0,0,0,nuc 
91,178.38,-0.683,0.037201375,50.6318407083,64.1022831364,0.0,0,0,0,0.0,0.136363636364,0.0116279069767,0,0,0,0,0,0,0,nuc 
520,39.524,-3.073,0.212266875,29.2539173333,36.0342341277,0.0,0,0,0.0568181818182,0.0746268656716,0.130952380952,0.0597609561753,0,0,0,1.0,0,0,8,nuc 
1589,70.514,-1.475,0.1286591875,36.1105508333,35.7941211034,0.0,0,0,0.0227272727273,0.0555555555556,0.174418604651,0.0657395701643,0,0,0,1.0,0,0,8,nuc 
335,57.344,-2.543,0.198756625,28.9679147917,38.5296413072,0.0,0,0,0.0227272727273,0.0882352941176,0.208791208791,0.0602409638554,0,0,0,1.0,0,0,0,nuc 
291,66.898,-2.161,0.258978375,30.3963473333,37.5529756319,0.0,1,0,0.0909090909091,0.0555555555556,0.104651162791,0.0703703703704,0,0,0,1.0,0,0,8,nuc 
509,73.774,-2.572,0.2945544375,34.98789325,36.843237498,0.0,1,0,0.0568181818182,0.0277777777778,0.164835164835,0.0535714285714,0,0,0,1.0,0,0,8,nuc 
333,120.474,-1.802,0.2214299375,35.562599,37.7037848939,0.0384615384615,2,0,0.0227272727273,0.08,0.188235294118,0.0396341463415,0,0,0,1.0,0,0,8,nuc 
460,40.004,-3.544,0.2512465625,33.24873375,34.4575512495,0.0,0,0,0.0568181818182,0.0161290322581,0.307692307692,0.0443458980044,0,0,0,1.0,0,0,8,nuc 
882,37.932,-3.624,0.1611270625,36.929275,36.7353464983,0.0,0,0,0.0568181818182,0.0267857142857,0.127906976744,0.0417633410673,0,0,0,0,0,0,0,nuc 
540,54.43,-2.993,0.1146971875,29.3950866667,37.6369086089,0.0,0,0,0.0287356321839,0.142857142857,0.031914893617,0.0534351145038,0,0,0,1.0,0,0,8,nuc 
770,99.148,-2.455,0.10107325,29.25172275,35.5094565111,0.0,0,0,0.0229885057471,0.093023255814,0.134020618557,0.0509138381201,0,0,0,1.0,0,0,8,nuc 
478,89.06,-2.104,0.2040338125,33.0611094167,37.0481658505,0.0,0,0,0.0114942528736,0.0810810810811,0.14606741573,0.0281995661605,0,0,0,1.0,0,0,8,nuc 
472,58.816,-1.803,0.191555125,35.0579153333,36.5350493774,0.0,1,0,0.0454545454545,0.0625,0.148936170213,0.0532150776053,0,0,0,1.0,0,0,8,nuc 
360,62.824,-2.924,0.272267875,31.8457016667,36.2657417955,0.0,0,0,0.0568181818182,0.0512820512821,0.173913043478,0.0504201680672,0,0,0,1.0,0,0,8,nuc 
732,21.476,-2.1,0.3375936875,34.8276873333,36.271581963,0.0384615384615,1,0,0.170454545455,0.0,0.266666666667,0.0317679558011,0,0,0,1.0,0,0,8,nuc 
713,46.802,-1.948,0.2521685625,32.9824140833,36.7976876352,0.0,1,0,0.125,0.0422535211268,0.1875,0.0518731988473,0,0,0,1.0,1.0,0,8,nuc 
715,37.784,-2.748,0.213665,33.7002642917,36.0933451278,0.0,0,0,0.0909090909091,0.0322580645161,0.229885057471,0.0540540540541,0,0,0,0,1.0,0,0,nuc 
870,53.948,-2.015,0.160443625,32.9903109167,36.8406232042,0.0,1,0,0.0568181818182,0.0423728813559,0.115789473684,0.0525087514586,0,0,0,1.0,1.0,0,0,nuc 
